,x,y,z
0,0,1591,6624
1,0,4129,12005
2,0,2975,14261
3,0,4513,18187
4,0,7278,20075
5,0,10159,22335
6,0,10943,25013
7,0,11539,26888
8,0,12640,27712
9,0,15002,28983
10,0,17597,30442
11,0,15441,30759
12,0,17175,31518
13,0,16026,30908
14,0,15607,32395
15,0,17845,31798
16,0,16507,32758
17,0,23625,33478
18,0,18859,34165
19,0,13169,34800
20,0,18269,35311
21,0,18407,35573
22,0,22920,35758
23,0,16853,41280
24,0,14932,36610
25,0,17692,36548
26,0,32769,37516
27,0,33015,35817
28,0,36073,39977
29,2598,39504,39385
30,2903,37526,45576
31,7366,33580,42865
32,11195,33876,42289
33,15416,34282,38261
34,24621,39519,40986
35,37215,36085,39937
36,38121,44172,38784
37,23757,31244,39637
38,16143,28267,42740
39,18298,28307,43658
40,27940,30461,48329
41,24803,39998,51754
42,29408,41201,64521
43,25615,29820,59178
44,24554,32912,52319
45,22025,37590,51699
46,25520,33484,54314
47,30401,27464,91961
48,37996,24136,527727
49,37831,27393,1406399
50,35691,34852,2619748
51,39758,45504,6551508
52,44929,48104,9642510
53,47459,68574,3221926
54,57229,101191,629988
55,65907,115969,228880
56,67909,120808,160554
57,61441,115020,132349
58,69544,172179,124738
59,58760,289517,111608
60,77968,634458,95657
61,103172,1699169,86149
62,580034,3891352,76921
63,12423856,5860590,71339
64,12501741,5916849,73064
65,575799,3919371,62043
66,114739,1696673,59596
67,97990,626790,52039
68,96188,273350,51380
69,99965,172496,52151
70,98217,128818,54791
71,103745,118506,50120
72,90396,111103,42500
73,78647,93139,40451
74,69056,57402,41196
75,52192,55137,50617
76,37443,57511,46144
77,40740,36995,47851
78,43845,38039,31441
79,37690,30059,22397
80,38337,33182,24486
81,34519,21203,27726
82,32788,27911,27113
83,29729,20438,34363
84,32396,37250,26148
85,34400,28443,22874
86,31509,25194,21214
87,31556,29389,18193
88,23838,31299,17087
89,17068,23649,23541
90,19074,20817,14315
91,37977,39675,16836
92,13218,21933,16436
93,34900,19500,19061
94,17455,26350,18213
95,10935,34159,17874
96,6600,40780,19717
97,3595,32025,17259
98,1314,21108,13608
99,1279,28505,13035
100,1091,24494,16550
101,595,24154,14632
102,380,28320,14760
103,303,33621,14252
104,209,30250,13092
105,277,28057,14540
106,261,27668,6797
107,247,26702,5572
108,243,28052,5275
109,208,15446,6052
110,116,19701,5221
111,77,12376,6305
112,77,12950,4163
113,77,12662,3652
114,77,18683,4110
115,76,19758,4544
116,76,23065,2552
117,78,18669,2139
118,78,15492,2666
119,77,20933,965
120,80,18928,924
121,78,16832,715
122,60,23021,411
123,42,18280,255
124,41,13910,210
125,3,8098,175
126,0,5652,79
127,0,710,14
