,x,y,z
0,0,0,16
1,0,0,33
2,0,0,38
3,0,0,50
4,0,21,84
5,0,44,95
6,0,50,95
7,0,88,96
8,0,89,95
9,0,123,114
10,0,132,131
11,0,148,159
12,0,262,235
13,0,302,344
14,0,342,414
15,0,372,463
16,0,388,482
17,0,391,489
18,0,352,492
19,0,348,500
20,0,348,481
21,0,327,501
22,0,329,540
23,13,346,568
24,61,389,664
25,65,440,744
26,67,494,775
27,68,572,833
28,80,579,1140
29,136,630,1605
30,141,646,1780
31,145,609,1738
32,150,674,1490
33,159,727,1552
34,166,747,1594
35,181,749,1584
36,104,728,1606
37,108,1062,1837
38,113,1024,1937
39,114,988,1935
40,192,940,2062
41,200,939,2490
42,207,913,2444
43,209,937,8994
44,274,965,2517
45,351,1055,2640
46,363,28963,2608
47,364,20320,3696
48,369,8198,3941
49,310,17230,6215
50,297,8746,44315
51,361,2168,28669
52,503,5228,31876
53,863,55961,24280
54,1020,57984,13207
55,1232,14951,7541
56,1737,49500,63119
57,17327,16342,90180
58,96769,23114,78256
59,108513,16750,39093
60,56073,13220,13801
61,32561,25315,44013
62,50277,52945,512857
63,1996962,1045761,2107163
64,1976968,2265703,944634
65,69950,517757,310541
66,48019,44716,101361
67,110578,43067,19751
68,90219,70550,33711
69,150031,14804,16117
70,75560,46326,7671
71,14062,69315,16083
72,1746,76395,36965
73,1352,76997,38621
74,1073,58670,19497
75,1002,23390,75793
76,722,19388,74791
77,576,3203,1695
78,460,25156,1779
79,461,33308,1728
80,397,5011,29397
81,391,2494,1187
82,373,2298,910
83,318,1953,773
84,272,1571,745
85,223,1484,697
86,190,1420,687
87,24,1375,679
88,0,1372,659
89,0,1268,654
90,0,1289,674
91,0,1281,682
92,0,1253,692
93,0,1242,691
94,0,1242,694
95,0,1227,690
96,0,1143,699
97,0,1081,696
98,0,942,676
99,0,946,577
100,0,812,457
101,0,747,335
102,0,683,305
103,0,714,285
104,0,626,262
105,0,554,308
106,0,526,304
107,0,501,310
108,0,513,309
109,0,505,302
110,0,508,299
111,0,494,300
112,0,384,286
113,0,371,228
114,0,302,207
115,0,242,201
116,0,134,171
117,0,116,60
118,0,76,40
119,0,73,0
120,0,75,0
121,0,74,0
122,0,59,0
123,0,31,0
124,0,31,0
125,0,31,0
126,0,31,0
127,0,17,0
