,x,y,z
0,0,0,572
1,0,0,1353
2,0,15,1641
3,0,230,1889
4,0,270,2186
5,0,166,2524
6,0,168,2539
7,0,172,2566
8,0,117,2586
9,0,71,2706
10,0,70,2871
11,0,71,3018
12,0,70,3154
13,0,110,3315
14,11,183,4706
15,41,616,5962
16,39,512,9826
17,37,1047,13626
18,36,2007,11711
19,113,3422,13492
20,133,2370,16231
21,152,3269,16312
22,183,2340,13599
23,234,2750,14354
24,289,3645,13525
25,286,3981,13810
26,394,4216,25192
27,521,3873,176751
28,625,3788,434704
29,707,3423,646582
30,776,4644,943008
31,812,4621,1396159
32,987,3692,2302842
33,1198,5588,5096538
34,1236,10173,8979426
35,1327,11506,7771036
36,1228,16236,3417246
37,1277,17980,1025932
38,1522,25474,361085
39,1532,25248,207788
40,1622,35747,171508
41,1813,39868,139108
42,1818,41301,123226
43,1977,44295,107657
44,2033,36653,100571
45,1622,40353,92195
46,1523,41839,82727
47,1843,46789,74962
48,1979,55536,73741
49,2147,69809,67740
50,3482,81296,56821
51,5979,89276,51136
52,9045,100882,45473
53,14206,118158,40904
54,20106,128064,43159
55,29253,172343,32979
56,47214,246723,28680
57,80410,357220,26157
58,109226,623337,24250
59,173767,1064835,21061
60,342333,1900955,20899
61,1186626,3002641,19204
62,4405052,4134070,17704
63,10842570,4929684,14966
64,10822168,4786371,13717
65,4417940,3984188,13420
66,1188245,2920321,12688
67,345717,1886692,11298
68,175328,1083193,11100
69,114706,597931,10906
70,80071,376798,10157
71,52143,235689,9104
72,37746,188110,9195
73,30188,151614,7571
74,16908,112017,6813
75,11066,100846,5799
76,8096,75046,4783
77,5011,63520,4713
78,4346,60774,5148
79,4025,51138,5088
80,3439,48147,5282
81,3145,43932,4266
82,2984,40863,2703
83,2738,37222,2939
84,2342,31629,1936
85,2335,34424,1984
86,2304,29541,1844
87,2670,23409,2507
88,2386,21154,2121
89,2470,12578,1730
90,2273,14103,4677
91,1930,12594,6344
92,1921,15222,6955
93,1618,16777,4473
94,1856,12271,4450
95,1553,6668,9138
96,1592,1603,3339
97,1195,1640,3028
98,1076,1477,1841
99,1036,918,2218
100,889,883,1444
101,644,1040,445
102,592,1114,428
103,572,1751,423
104,417,1884,420
105,352,747,415
106,249,417,389
107,220,1118,368
108,189,443,360
109,115,694,344
110,110,341,337
111,74,164,326
112,80,128,315
113,90,119,281
114,94,223,269
115,34,223,264
116,0,920,249
117,0,732,234
118,0,417,184
119,0,268,134
120,0,237,116
121,0,154,115
122,0,151,87
123,0,110,65
124,0,69,53
125,0,22,53
126,0,29,46
127,0,4,0
