,x,y,z
0,0,26,84
1,0,31,91
2,0,28,90
3,0,28,90
4,0,27,89
5,0,29,144
6,0,29,294
7,0,27,286
8,0,29,285
9,0,26,270
10,0,27,258
11,0,109,258
12,0,182,1121
13,0,159,1698
14,0,146,892
15,0,136,753
16,0,137,11327
17,0,140,20076
18,0,175,42477
19,0,168,65693
20,0,479,93695
21,0,11115,142421
22,0,8597,158055
23,0,3264,220505
24,0,5833,285048
25,0,7805,334231
26,0,19686,479078
27,0,9802,672719
28,0,7155,1220445
29,0,8903,1626677
30,0,2020,1508485
31,0,1681,1003722
32,0,3043,515678
33,0,4656,233323
34,0,2739,96628
35,0,2562,60846
36,0,2595,36201
37,0,3733,23882
38,0,4886,13459
39,0,5864,13085
40,0,6031,14021
41,0,7407,10975
42,0,10608,15011
43,0,10950,23022
44,0,11845,12101
45,47,13450,9209
46,80,16010,14901
47,81,16482,18032
48,81,18403,7347
49,79,21986,9150
50,78,24242,5084
51,81,26875,6925
52,86,33397,3189
53,547,42396,3208
54,2458,46934,2455
55,5044,66330,22902
56,17882,117230,2643
57,36706,164464,2884
58,86860,238984,3133
59,161971,303707,2332
60,313613,504344,3064
61,661226,708305,9088
62,1251692,865608,8022
63,2047958,970370,11905
64,2001486,1016918,1796
65,1261984,924044,1779
66,684362,805232,1823
67,343608,561259,2474
68,169755,398477,2366
69,72465,251036,1427
70,31842,187797,1363
71,14184,136738,1331
72,4601,93949,1376
73,2733,67853,1452
74,1532,51535,1498
75,0,44121,1635
76,0,35951,1883
77,0,29301,2243
78,0,23481,1990
79,0,18390,3363
80,0,16516,2552
81,0,12460,1980
82,0,10916,1688
83,0,10054,1324
84,0,9055,2877
85,0,8822,3308
86,0,9528,4089
87,0,9769,2941
88,0,7277,3133
89,0,10191,1308
90,0,6048,2570
91,0,4688,2771
92,0,5471,2183
93,0,2351,1525
94,0,3062,1042
95,0,3373,833
96,0,3218,1443
97,0,2054,889
98,0,3648,785
99,0,1679,1342
100,0,5676,0
101,0,6002,0
102,0,160,0
103,0,225,0
104,0,645,0
105,0,4934,0
106,0,2768,0
107,0,2195,0
108,0,202,0
109,0,205,0
110,0,206,0
111,0,215,0
112,0,225,0
113,0,224,0
114,0,99,0
115,0,58,0
116,0,58,0
117,8,68,0
118,62,58,0
119,64,67,0
120,66,62,0
121,67,62,0
122,55,60,0
123,0,58,0
124,0,57,0
125,0,56,0
126,0,55,0
127,0,47,0
