,x,y,z
0,0,1257,984
1,0,1081,2266
2,0,2389,5006
3,0,3656,8944
4,0,6034,11126
5,0,4935,12961
6,0,5876,14338
7,0,7760,15405
8,0,6227,16276
9,0,6537,17241
10,0,7504,17035
11,0,10257,17335
12,0,10668,18594
13,0,9398,18817
14,0,11420,18775
15,0,12833,19754
16,0,12614,19023
17,14,11132,17422
18,256,9452,17438
19,164,12013,17405
20,663,11317,17852
21,895,9212,17009
22,5032,7801,16506
23,11114,8491,17032
24,5660,9405,17044
25,8177,6721,17505
26,5978,7877,17539
27,5154,8212,18195
28,7077,8872,20107
29,7163,8374,19434
30,6356,10817,23324
31,4441,12914,20044
32,4032,15949,18562
33,4866,16393,22105
34,4740,9317,25910
35,5837,13511,34026
36,5906,16451,37739
37,6672,14480,38282
38,6930,20858,32468
39,8926,31423,29492
40,10091,22862,29947
41,11005,21793,34460
42,11145,22384,73160
43,12134,29730,450665
44,18784,15347,945517
45,21927,16980,1513545
46,25902,16600,3016348
47,22952,18709,7672212
48,18471,21423,10078954
49,17636,27553,3757098
50,16768,42656,794486
51,16567,50308,263458
52,14760,63854,155888
53,13558,64385,128249
54,14355,69071,111554
55,14806,80897,86913
56,15271,99381,72863
57,18670,152954,63894
58,26542,230810,57747
59,36546,447488,49675
60,62614,1040958,39598
61,165841,2338359,41298
62,1531411,4222214,41614
63,13084172,5640893,31679
64,12972215,5737701,29838
65,1518345,4321905,28378
66,190856,2488607,25606
67,80283,1188287,29869
68,50227,530620,27956
69,41492,230064,22302
70,35133,146861,23471
71,28445,108534,19722
72,28775,81204,17827
73,28978,71145,18207
74,30784,58885,17894
75,29164,56656,15636
76,30395,53334,14926
77,32304,45289,14022
78,35409,31539,14649
79,40455,25736,23027
80,38630,19901,18364
81,31730,15854,12679
82,20705,19249,12742
83,20978,11539,11206
84,18159,10000,6797
85,11480,12509,6447
86,9383,9544,5671
87,8365,14724,6606
88,9341,20323,6341
89,9676,23569,9471
90,9067,15082,6020
91,9859,15455,4378
92,6581,13529,5219
93,6765,11359,4663
94,6485,17264,4459
95,7124,12807,4218
96,5162,10601,5398
97,6711,13642,8300
98,6260,11793,6048
99,6398,6821,6876
100,6936,6825,5454
101,4088,7151,2827
102,5946,8078,822
103,3565,6241,705
104,6197,11390,758
105,1865,7987,801
106,2228,5189,471
107,910,6519,412
108,0,7879,638
109,0,8954,781
110,0,7930,501
111,0,5355,462
112,0,6933,477
113,0,6708,335
114,0,8210,233
115,0,4921,235
116,0,5210,158
117,0,5986,86
118,0,3512,1206
119,0,3161,687
120,0,3324,501
121,0,3392,313
122,0,2473,213
123,0,1950,167
124,0,1942,123
125,0,1818,94
126,0,1293,0
127,0,525,0
