0,9102
1,62881
2,165195
3,314648
4,489897
5,673439
6,882281
7,1080037
8,1269560
9,1407486
10,1529781
11,1613148
12,1657277
13,1677544
14,1661105
15,1601970
16,1519918
17,1412253
18,1294360
19,1174728
20,1039426
21,912888
22,793922
23,688521
24,589454
25,492773
26,408732
27,330339
28,267166
29,215811
30,171543
31,136148
32,106527
33,83104
34,63820
35,48117
36,36325
37,28547
38,21227
39,15194
40,10929
41,8027
42,6441
43,5036
44,3980
45,3840
46,3427
47,2541
48,2229
49,2393
50,1916
51,1488
52,1229
53,1112
54,1199
55,1034
56,901
57,970
58,789
59,622
60,628
61,565
62,925
63,852
64,814
65,733
66,421
67,298
68,384
69,350
70,314
71,327
72,360
73,372
74,373
75,288
76,251
77,162
78,106
79,91
80,92
81,128
82,113
83,142
84,120
85,158
86,169
87,128
88,132
89,165
90,91
91,92
92,109
93,140
94,162
95,120
96,87
97,95
98,84
99,91
100,120
101,129
102,147
103,143
104,130
105,135
106,152
107,153
108,194
109,208
110,195
111,195
112,172
113,143
114,162
115,167
116,99
117,183
118,98
119,90
120,109
121,123
122,139
123,169
124,168
125,168
126,90
127,60
