,x,y,z
0,0,0,138
1,0,0,207
2,0,0,212
3,0,0,225
4,0,0,230
5,0,3,230
6,0,59,222
7,0,61,234
8,0,63,232
9,0,64,255
10,0,61,257
11,0,61,259
12,0,61,464
13,0,61,1330
14,0,61,1661
15,0,61,2446
16,0,61,4838
17,0,65,5217
18,0,292,3236
19,0,445,2518
20,0,339,3255
21,0,296,6514
22,0,338,61613
23,0,416,103763
24,0,479,163430
25,0,531,215429
26,0,601,285540
27,0,11164,367457
28,0,20199,511655
29,0,9792,834683
30,0,10548,1744621
31,0,6021,3141753
32,0,3804,3031331
33,0,3040,1452410
34,0,3199,423495
35,0,5237,118833
36,0,8104,40792
37,0,4575,13468
38,37,9245,11132
39,58,10673,13094
40,60,9837,34249
41,58,5812,15383
42,57,4511,11584
43,59,7253,9009
44,82,8416,14262
45,124,24861,17496
46,171,18909,6049
47,244,12360,9442
48,371,20063,15896
49,375,19084,8691
50,384,20362,35340
51,363,18569,32156
52,318,24928,12366
53,1197,38616,2778
54,1034,50276,28438
55,929,54918,34970
56,847,77239,2093
57,696,137317,1995
58,1350,265611,2028
59,22385,428153,2109
60,136304,754775,2297
61,532010,1141108,12431
62,1743105,1474921,14853
63,4102027,1669193,1835
64,4104783,1611874,1942
65,1721870,1477416,1898
66,538668,1152278,2062
67,128554,729632,2089
68,20199,471094,2262
69,7383,305616,2475
70,809,158824,3297
71,630,116347,2349
72,554,77629,3991
73,496,53736,2653
74,499,51212,2478
75,486,40104,2674
76,488,31985,1940
77,484,24057,2078
78,429,22626,2474
79,356,16180,2531
80,248,12770,3847
81,158,14534,3970
82,135,10183,2359
83,129,15258,2074
84,60,9463,5096
85,16,10199,3387
86,0,9216,4542
87,0,10512,4513
88,0,9178,544
89,0,14674,530
90,0,12097,1979
91,0,16796,1322
92,0,7998,1962
93,0,2814,6030
94,0,3410,17815
95,0,25289,26129
96,0,20144,22374
97,0,11416,8151
98,0,11368,3816
99,0,37468,2654
100,0,23505,3604
101,0,32934,8495
102,0,12343,609
103,0,172,67
104,0,204,66
105,0,67,63
106,0,17,62
107,0,16,63
108,0,16,63
109,0,16,64
110,0,16,61
111,0,15,47
112,0,16,22
113,0,15,23
114,0,16,21
115,0,15,22
116,0,15,11
117,0,15,0
118,0,16,0
119,0,14,0
120,0,16,0
121,0,15,0
122,0,16,0
123,0,16,0
124,0,4,0
125,0,0,0
126,0,0,0
127,0,0,0
