,vx,vy,vz
0,-7.8039780428115355,3.651086177574688,-1.0235808626228546
1,1.1811417195529652,-1.3134453659804624,-2.0659309297437742
2,-0.31518772201593825,6.547535411798584,-3.3873201672988884
3,-3.232263514597331,6.181011238775983,0.3213323071974126
4,-0.6281523842219681,-5.498413365495482,-2.5857963695169524
5,7.573970127959422,-3.7604819902964213,2.1773605199174364
6,-1.7119038214952298,2.145008615793261,-0.6699717852139985
7,-3.048064699370657,-4.086564427274425,-0.1585950876050369
8,1.153892953443203,0.8971918959964563,0.6297581645353547
9,2.735308923697509,-2.618374082537562,1.3611091971267144
10,-1.3343627541513787,3.330314745458549,-5.394077374463819
11,-4.486894207319681,-5.42264486750706,2.7175488877704437
12,4.450483759622338,-1.0109587432010334,-5.179845563266371
13,2.5065584208493816,-1.500746633189927,0.7710804873566619
14,-2.947757686908047,-4.429962911818929,2.4871095778703567
15,2.8456864763462675,-0.8572720805388127,1.3618184318935758
16,-2.9850625813642195,-0.8272932029617627,3.1278073035277134
17,3.482986052873228,0.6071797287059186,2.788649632775237
18,1.6076747076872213,8.749685231037093,5.360542552581634
19,-3.714339016316163,3.3604165839256765,1.3610081261228186
20,-8.03746132598455,5.7402572420946125,-2.779940985258286
21,4.4824750322238955,-5.269984935149445,1.4547258571405843
22,-0.8780254949723184,2.309929680161118,-3.91807116964304
23,-0.19817106748907343,0.18524190235758636,-3.2130366414221196
24,-1.452630694928922,2.276692513677004,1.2849557900980857
25,-3.7811960236251116,-4.866952088871328,-6.587780699645926
26,-1.2623309138125667,-0.1004335200279307,-5.365108063044812
27,4.4272124599382385,3.0484781275467046,3.7148619451822613
28,-5.094085416763724,1.5865201477462396,4.6933504429997885
29,-4.538685111953594,5.499981308209734,-2.906151408651468
30,2.236642422211142,-0.9638581105802573,0.7997038281576553
31,7.73960395270615,2.4011674605825135,-5.543386669608041
32,3.0216248176596947,-2.3259708814132756,-1.8374569116534127
33,6.800347282028441,1.157223741714546,2.256550471749076
34,2.721527848766135,-3.4791656793195966,-3.900009858454155
35,-3.475516573017638,-6.0161177075577195,-3.090799783010827
36,-0.02227481179419222,0.015265163098471025,-1.9811211124063821
37,3.494157163626682,-3.862604764740372,-0.5922158135844071
38,-0.409290812998919,-2.0215113643992764,-3.9429077551058653
39,1.0517806153692935,2.549379960662935,-0.14509792921077758
40,5.505467521374357,-9.269660131932797,2.685543361025352
41,-1.466835818353396,-1.445065998269748,5.157837388433997
42,1.504127429523716,3.297301139169509,4.857065689818855
43,1.0431880292288889,2.5671910150669905,-0.2707444749562806
44,1.965445985350727,2.831931140160906,-2.9012352355168853
45,11.978530609537756,5.203712771546687,-6.708679925181068
46,-7.099509233264748,1.5863778466692158,1.7171658676550086
47,3.719030017846666,-2.3940467751248757,-2.788015886693334
48,1.4708273622811978,2.485807235029237,-1.1455096614317557
49,4.847748840740495,0.5841892342333611,-1.2963789079775097
50,1.5587650919993898,-5.305529556279132,-4.421844240422244
51,-2.914180072452712,-6.012210869646706,-8.36434560378183
52,0.7827124548145478,4.052997178136065,5.563371671046351
53,1.8226318184403887,5.123794485899847,-1.4560896429565475
54,3.9380089902003284,8.835635199940432,7.3795498563822814
55,3.907862817065894,-0.5912189027342576,2.179954953517802
56,0.23137442952194304,11.038740742105334,1.2481681784223633
57,-2.5381433606007917,-2.306306915960557,1.4772550440887333
58,0.7779046150049294,-0.29733924523100835,-1.5309764666565497
59,0.9782249289817802,0.9739726035895412,-2.267472341491242
60,-4.370187940521601,-0.16210054366250656,-6.12503227854232
61,2.8744152904845555,-0.5684476434567011,4.871665662763686
62,8.717884786236299,2.7332225345890855,-0.46294936675745124
63,-5.53326728712061,-4.539637396077845,3.3921806527556946
64,-4.155949072418955,0.7109785274874582,-3.636931625808005
65,1.2248431012797494,-1.0688747216703902,-1.5683667116375162
66,-0.7163261755133445,-1.2215761813320543,3.0508614922233734
67,-0.791903222901429,-4.559122889049143,-3.0619115893232642
68,2.423879382711949,0.8642091019270806,4.603833872646646
69,-4.425936895269069,1.6147205542829115,0.45504605069734066
70,7.533921517669588,1.6845037298954124,5.228028281580758
71,0.18477702200578633,3.404700215918873,-3.66304179008904
72,-5.5388528289113355,-1.0927618865064885,3.2144001144626855
73,-2.6535894962485984,-3.5717621404400277,-4.805895245528789
74,-3.173206255725571,3.1078825617754817,2.3774673708926266
75,0.48959562677835045,-5.120219479192856,8.068711215219471
76,0.7884195143277175,3.4946633752631056,0.8528944352558064
77,9.305254071457565,0.21274937930015742,2.714056390917925
78,2.157414663566922,-4.022334152194159,-3.3143561417150966
79,-3.0345909028092435,5.019349002246171,-5.404875991578945
80,-6.190719630157252,4.371583992923256,0.34689977206902245
81,-4.938014193818788,1.4050684425870732,0.3009530595807713
82,8.529173136944706,3.2492634365322264,2.2177265453574493
83,4.660277024605959,4.3558181297514205,0.668968596034566
84,-0.31286605967768255,-5.631333782336094,3.65985193220809
85,1.7443970176983168,2.663873427404433,-4.400737105421736
86,-3.5872306167934385,3.174834855782592,-3.489512655112163
87,-1.811751555238072,-0.9846068978740299,-1.5449750885878086
88,-8.984848815029153,5.2293099837266395,6.667267622276402
89,0.8720528828797941,3.2439521254702317,-2.3253902029045688
90,5.88459437223275,-2.3274954687212226,3.487231798124194
91,-7.695643347488926,1.3126781614307943,3.384214685647812
92,-2.5218139225207445,9.042317032451367,-1.2879280503172503
93,3.6924218125656907,1.6226492338394702,2.233206314437266
94,1.884401304924818,2.6623056963505287,10.29637549861403
95,2.9784377110358355,-2.7645409293174574,1.6814658535186293
96,3.2930053323492445,-1.482791397247249,-2.600543853346958
97,-1.2286655041300594,-4.666782585968912,-1.9017249327818262
98,-5.076268164471848,3.6641475928551115,-2.447452961534568
99,-1.9584104188097553,7.827791848761503,2.629480482229862
100,8.919708385270864,4.50983891087413,-1.8747882465407641
101,4.777185459195362,-1.0733421042777982,6.920509905141331
102,-5.288950156557555,2.223528411351681,4.059979264009967
103,-1.252625890236313,-7.159706733777725,-4.435276201860547
104,0.5324818529803983,-11.05776996100523,-2.4685582838030267
105,-0.725336282419639,0.7190247356135205,0.2804935720568012
106,-6.788047959691788,-0.23269193740139646,1.447564103508242
107,-3.6346238327612843,-2.115236114079346,-4.815233245208182
108,1.9935782912010667,1.2927808865509849,-4.626242310928722
109,-1.8137139729939866,-0.998319272931724,1.2885685329153533
110,3.323930004751885,4.370243851021648,4.776795287796621
111,-2.6279621558749438,3.3243769092460216,4.203796988802579
112,-0.23225252730072155,-4.588400440331094,4.345515372255164
113,-1.2054194426573777,7.293555463291985,2.3383229930791494
114,-0.14697620477487616,7.1760476710196945,7.339897738743606
115,-10.712443557515881,-1.0997687891433627,-0.542304925749956
116,-6.383589131686863,-1.3585160577179938,-0.8316193705153789
117,-0.8773321670973179,2.6945413649868395,0.5162193697765841
118,-4.438876002697792,2.367088072340048,-2.5397766061567046
