,x,y,z
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,19
8,0,0,61
9,0,19,63
10,0,25,86
11,0,26,86
12,0,29,97
13,0,26,112
14,0,29,113
15,0,27,110
16,0,27,111
17,0,28,112
18,0,29,117
19,0,29,119
20,0,30,117
21,0,30,122
22,0,31,118
23,0,30,121
24,0,31,123
25,0,31,121
26,0,29,122
27,0,32,124
28,0,33,125
29,0,30,125
30,0,32,130
31,0,32,129
32,0,32,128
33,9,48,129
34,49,106,132
35,50,102,136
36,49,104,195
37,53,102,311
38,51,104,329
39,54,100,333
40,54,101,333
41,54,98,329
42,54,97,333
43,56,98,330
44,60,99,325
45,59,99,324
46,62,101,325
47,65,99,330
48,67,101,337
49,70,98,331
50,75,1079,345
51,78,477,332
52,82,345,1126
53,86,302,1003
54,92,280,744
55,94,269,630
56,93,266,664
57,110,218,631
58,126,233,830
59,134,283,1028
60,153,309,1229
61,183,391,1486
62,290,581,2094
63,43106,58480,103907
64,108795,84052,38503
65,1281,1847,330
66,995,1322,241
67,838,1151,253
68,740,1028,231
69,665,644,153
70,617,510,115
71,589,414,105
72,529,379,115
73,515,369,125
74,437,370,123
75,406,376,139
76,393,401,159
77,392,432,178
78,370,484,243
79,365,740,328
80,355,255,545
81,296,188,0
82,244,182,0
83,201,173,0
84,162,175,0
85,159,173,0
86,152,162,0
87,153,167,0
88,145,159,0
89,144,161,0
90,52,153,0
91,0,156,0
92,0,156,0
93,0,151,0
94,0,151,0
95,0,149,0
96,0,146,0
97,0,145,0
98,0,147,0
99,0,144,0
100,0,138,0
101,0,107,0
102,0,105,0
103,0,111,0
104,0,102,0
105,0,101,0
106,0,101,0
107,0,99,0
108,0,97,0
109,0,100,0
110,0,96,0
111,0,95,0
112,0,94,0
113,0,96,0
114,0,93,0
115,0,91,0
116,0,94,0
117,0,90,0
118,0,83,0
119,0,36,0
120,0,0,0
121,0,0,0
122,0,0,0
123,0,0,0
124,0,0,0
125,0,0,0
126,0,0,0
127,0,0,0
