,x,y,z
0,0,0,0
1,0,2,0
2,0,54,0
3,0,55,0
4,0,57,0
5,0,57,0
6,0,55,0
7,0,74,0
8,0,133,3
9,0,354,73
10,0,592,100
11,0,744,129
12,0,833,138
13,0,918,154
14,0,986,150
15,0,992,153
16,0,1007,155
17,0,1017,153
18,0,1030,155
19,0,982,152
20,0,965,122
21,0,989,123
22,0,988,120
23,0,975,126
24,0,982,124
25,0,1066,147
26,0,1117,190
27,0,1236,202
28,0,1301,237
29,0,1376,255
30,0,1581,287
31,0,1705,389
32,0,1897,363
33,0,1968,560
34,0,2426,805
35,0,2686,874
36,0,2901,901
37,0,3088,901
38,0,3223,924
39,0,3616,1021
40,0,4069,940
41,92,3959,940
42,130,3933,919
43,146,3872,1108
44,321,3641,1134
45,427,3405,911
46,510,3352,897
47,706,3258,884
48,846,3233,891
49,1070,3240,831
50,1207,3277,841
51,1292,3371,869
52,1394,3838,1021
53,1480,4798,1182
54,1588,6110,1552
55,1725,7218,1956
56,1886,7461,2087
57,1940,7725,2152
58,2003,7499,2062
59,2279,7447,1970
60,2590,8687,2341
61,3102,10447,3581
62,3914,15899,11889
63,1288823,2378216,576681
64,1375011,191679,1986144
65,5624,0,11933
66,4919,0,7344
67,4374,0,6042
68,3982,0,5278
69,3603,0,5096
70,3380,0,5250
71,3161,0,5519
72,2955,0,5344
73,2778,0,4516
74,2592,0,3445
75,2383,0,2772
76,2214,0,2441
77,1726,0,2452
78,1589,0,2426
79,1468,0,2604
80,1204,0,3477
81,941,0,2276
82,573,0,2388
83,573,0,2427
84,485,0,2531
85,233,0,2665
86,137,0,2453
87,130,0,2358
88,126,0,2428
89,30,0,2414
90,0,0,2158
91,0,0,1905
92,0,0,1862
93,0,0,1788
94,0,0,1505
95,0,0,1345
96,0,0,1193
97,0,0,1170
98,0,0,1157
99,0,0,1044
100,0,0,1032
101,0,0,996
102,0,0,931
103,0,0,894
104,0,0,904
105,0,0,922
106,0,0,931
107,0,0,932
108,0,0,916
109,0,0,912
110,0,0,922
111,0,0,969
112,0,0,965
113,0,0,955
114,0,0,921
115,0,0,798
116,0,0,713
117,0,0,514
118,0,0,265
119,0,0,104
120,0,0,41
121,0,0,31
122,0,0,26
123,0,0,26
124,0,0,27
125,0,0,26
126,0,0,14
127,0,0,0
