,x,y,z
0,0,0,13690
1,0,0,20395
2,0,0,22197
3,0,237,27960
4,0,330,30428
5,0,188,40302
6,0,187,42698
7,0,146,51287
8,0,170,51962
9,0,199,57879
10,0,317,61858
11,0,291,69004
12,0,804,86978
13,0,1808,91623
14,0,2141,100313
15,0,1905,116045
16,0,1641,130695
17,0,1971,146055
18,0,2566,179459
19,0,3167,201392
20,0,2861,237752
21,0,4169,287318
22,0,3293,321602
23,0,3110,365773
24,0,4767,426116
25,0,5745,503687
26,0,6032,571911
27,0,8627,655044
28,0,10490,737289
29,0,12918,811222
30,0,15529,883830
31,0,18105,980909
32,0,21717,1061054
33,0,23504,1119274
34,0,29063,1168719
35,0,35305,1210015
36,0,41174,1251612
37,0,44028,1275777
38,0,54924,1268139
39,0,68044,1271696
40,0,96178,1226447
41,0,109203,1193091
42,0,122355,1100585
43,0,147746,1027984
44,127,165541,977712
45,842,190534,926067
46,1481,218328,820592
47,3875,257984,767185
48,7389,314817,683043
49,11886,352788,614456
50,31962,421102,529203
51,65561,483498,482118
52,100480,548748,439056
53,173600,623197,381005
54,283641,724968,315625
55,431559,785278,273365
56,670610,908151,238926
57,999232,1026462,213960
58,1318210,1116266,198304
59,1655262,1228015,179149
60,2083088,1306467,148725
61,2440287,1402043,131920
62,2742404,1462478,113374
63,2916650,1472871,101106
64,2927514,1462623,93386
65,2723960,1421786,82385
66,2477522,1361842,77247
67,2093768,1299214,69889
68,1665978,1164142,56836
69,1275187,1071272,54063
70,903002,979160,43159
71,657438,920112,40568
72,454839,786837,32949
73,277668,703018,24674
74,164941,634192,21243
75,104928,563030,21788
76,54333,489528,17519
77,24924,431414,15230
78,10886,361479,12442
79,8348,321501,10858
80,3075,271358,10016
81,2573,229732,7868
82,581,195319,8097
83,0,188015,7143
84,0,168339,5356
85,0,138607,4574
86,0,114082,4595
87,0,90339,2894
88,0,83509,2064
89,0,62114,3214
90,0,53571,898
91,0,47126,680
92,0,38603,829
93,0,34384,1343
94,0,24902,305
95,0,20115,113
96,0,14067,143
97,0,12528,172
98,0,10814,165
99,0,9521,185
100,0,8384,295
101,0,9350,426
102,0,9048,0
103,0,7667,0
104,0,7324,0
105,0,6764,0
106,0,3235,0
107,0,2459,0
108,0,3109,0
109,0,2485,0
110,0,2476,0
111,0,2798,0
112,0,3013,0
113,0,1665,0
114,0,1742,0
115,0,851,0
116,0,521,0
117,0,299,0
118,0,246,0
119,0,250,0
120,0,206,0
121,0,153,0
122,0,163,0
123,0,203,0
124,0,224,0
125,0,117,0
126,0,80,0
127,0,92,0
