,vx,vy,vz,x,y,z
0,0,0,0,0,0,0
1,3,0,2,0,0,0
2,1,7,5,0,0,0
3,21,4,16,0,0,0
4,26,43,22,0,0,0
5,6,50,34,0,0,0
6,82,50,64,0,0,0
7,110,257,95,0,0,0
8,127,177,134,0,0,0
9,166,161,182,0,0,0
10,281,276,268,0,0,0
11,384,305,335,0,0,0
12,437,426,394,0,0,0
13,559,628,526,0,0,0
14,840,745,667,0,0,0
15,1020,1057,797,0,0,0
16,1219,1107,973,0,0,0
17,1787,1283,1188,0,0,0
18,1712,1756,1306,0,0,0
19,2201,2096,1489,0,0,0
20,2595,2352,1830,0,0,0
21,3348,3265,2270,0,0,0
22,3819,3817,2625,20,0,0
23,4465,4242,3168,23,0,0
24,5416,6006,3740,19,0,0
25,6331,6831,4483,18,0,0
26,7522,7691,5246,143,55,0
27,8519,8947,6055,329,96,0
28,9934,10359,7080,452,362,0
29,11035,12493,8455,801,608,0
30,12769,13837,9691,1133,669,0
31,15377,15923,10995,1578,1046,0
32,17482,18329,12826,2090,1932,0
33,19847,21129,15027,2907,2801,0
34,23286,23040,17408,4597,3492,0
35,25426,25546,19681,5715,5328,0
36,28570,29688,22413,6803,6313,0
37,31974,32689,25341,8817,8601,0
38,34317,36399,28364,10802,10629,192
39,39741,40569,32672,13573,14119,2783
40,44474,45554,36756,19284,17832,16146
41,48430,48732,40856,23956,23758,58974
42,53597,52697,45452,28948,26564,133579
43,59050,59099,50204,32997,30880,226382
44,63085,63003,55549,37908,39440,322707
45,69589,66704,61099,43701,46812,401226
46,72852,72303,67699,51440,54576,449597
47,79558,78776,73639,60188,63500,463184
48,82811,83542,79628,68299,70967,461796
49,92738,88303,86323,78586,79633,438809
50,97387,95495,93392,89525,93594,400658
51,101029,102197,100229,102226,106221,349910
52,106650,107500,107208,113413,116720,310396
53,113632,109022,112900,124256,127472,262975
54,117543,115802,118849,133564,139426,223846
55,120984,118953,123933,146147,143657,183471
56,126456,123989,130078,157348,155034,150129
57,126963,127583,136859,166344,167411,121859
58,129805,130902,141608,176930,172453,97118
59,134533,131738,145352,187093,182543,78283
60,136809,134969,149247,190112,190202,62213
61,139413,139106,151751,195984,196016,50576
62,137613,141556,153830,202417,195766,39023
63,140904,139114,155124,202674,198082,30328
64,139019,142163,156506,204157,201031,24891
65,141123,140462,157456,197347,200050,17922
66,138736,138381,156160,196068,199713,13784
67,137162,133237,155396,192781,192632,9560
68,134661,136109,151993,189527,189800,7697
69,129293,131783,148528,179871,179516,6117
70,129205,128072,144876,171650,169559,4319
71,122815,125812,139911,161862,159314,3053
72,119790,121719,134116,151602,150007,2572
73,113763,116138,128463,138253,137109,1685
74,110584,112664,121724,129307,124590,1087
75,103922,107730,115238,115990,115001,706
76,101637,101285,108178,103189,105226,591
77,96315,95190,100334,93935,94784,332
78,89295,89463,93147,81248,85273,297
79,85574,84955,85318,71361,74092,69
80,79932,78517,78479,63699,63449,0
81,72577,73350,72585,54574,57118,0
82,68314,68445,65658,45832,47990,0
83,63221,62102,59618,40968,38320,0
84,58176,56921,52856,33464,32013,0
85,54027,52375,47073,27746,27617,0
86,47717,47847,41719,21899,21172,0
87,44526,44049,36392,16971,17580,0
88,40169,39611,31813,13752,14199,0
89,36663,34893,27606,10469,10386,0
90,31399,32389,23969,8983,7744,0
91,30121,29599,20635,6995,5978,0
92,26500,26183,17910,4747,4689,0
93,23492,23130,15628,3136,3097,0
94,20167,20063,13336,1975,2501,0
95,17225,17744,11015,1245,1603,0
96,16204,16629,9183,1065,1223,0
97,13895,13600,7837,764,809,0
98,11142,12573,6605,357,400,0
99,10065,10141,5579,243,228,0
100,8710,9115,4648,240,235,0
101,7648,7661,3613,189,69,0
102,5855,6780,2986,147,24,0
103,4910,5750,2457,74,30,0
104,4511,5186,1984,0,61,0
105,3884,4181,1579,0,0,0
106,3442,3258,1231,0,0,0
107,2405,2693,936,0,0,0
108,2857,1992,706,0,0,0
109,2161,1940,547,0,0,0
110,1656,1436,444,0,0,0
111,1341,1151,360,0,0,0
112,897,823,265,0,0,0
113,792,902,201,0,0,0
114,770,686,177,0,0,0
115,578,493,117,0,0,0
116,327,395,108,0,0,0
117,338,224,101,0,0,0
118,243,202,46,0,0,0
119,111,106,20,0,0,0
120,102,123,13,0,0,0
121,85,112,8,0,0,0
122,36,44,3,0,0,0
123,37,11,3,0,0,0
124,21,15,0,0,0,0
125,19,1,0,0,0,0
126,3,2,0,0,0,0
127,0,0,0,0,0,0
