0,25006
1,172352
2,434879
3,766385
4,1107320
5,1412078
6,1646969
7,1796042
8,1864699
9,1859308
10,1808811
11,1714829
12,1609042
13,1487781
14,1358811
15,1230052
16,1101130
17,972452
18,853050
19,737806
20,629692
21,538010
22,451975
23,376604
24,312169
25,256935
26,208944
27,170032
28,135281
29,109948
30,90092
31,72876
32,57858
33,46934
34,38255
35,31635
36,25971
37,21890
38,18621
39,15627
40,13347
41,11480
42,10123
43,8659
44,7891
45,7089
46,6383
47,5715
48,5186
49,4723
50,4264
51,3842
52,3709
53,3578
54,3462
55,3307
56,3146
57,3003
58,2711
59,2426
60,2379
61,2295
62,2209
63,2049
64,1844
65,1981
66,1651
67,1633
68,1545
69,1593
70,1523
71,1382
72,1337
73,1346
74,1449
75,1343
76,1201
77,1156
78,1114
79,1085
80,1162
81,1110
82,1049
83,906
84,1103
85,981
86,1002
87,889
88,740
89,854
90,682
91,595
92,616
93,570
94,661
95,462
96,606
97,656
98,683
99,583
100,560
101,626
102,733
103,697
104,709
105,542
106,615
107,521
108,521
109,553
110,517
111,502
112,555
113,658
114,611
115,522
116,511
117,504
118,478
119,373
120,474
121,431
122,301
123,319
124,247
125,206
126,188
127,143
