,x,y,z
0,0,11,701
1,0,61,1666
2,0,145,2059
3,0,182,2374
4,0,214,2653
5,0,212,2810
6,0,304,2909
7,0,540,3033
8,0,624,3199
9,0,942,3626
10,0,1170,5102
11,0,2092,8676
12,0,4758,12266
13,0,8154,15541
14,0,9132,17347
15,0,10319,18207
16,0,10879,18671
17,0,10963,18884
18,0,11001,19026
19,0,10963,19148
20,0,10960,19268
21,0,11234,19566
22,0,11631,20353
23,0,12214,22154
24,0,13065,24227
25,0,14257,27303
26,0,15457,30689
27,0,17758,37434
28,0,20590,42625
29,0,23523,47043
30,0,26513,49740
31,0,27441,51454
32,0,28614,51657
33,0,29167,51051
34,0,29280,50742
35,0,29491,50522
36,0,29529,50192
37,0,29478,50073
38,0,30257,50043
39,0,31037,50022
40,58,30905,50066
41,259,30839,50133
42,262,30586,50269
43,269,30238,50447
44,285,30731,50384
45,297,31255,50541
46,311,31510,50887
47,309,31758,51417
48,610,32126,51959
49,1187,33312,52549
50,3074,34140,53257
51,6691,34596,54415
52,12010,35525,55536
53,19474,36287,56714
54,27424,37823,57890
55,34818,39049,59847
56,40844,41171,62156
57,47521,43331,64874
58,55642,45595,68201
59,64369,48711,73171
60,73946,53494,82183
61,85480,64119,117948
62,106261,188678,5124898
63,22167812,21748008,32832724
64,21816371,20745464,4589724
65,113485,129044,121954
66,89984,51042,9558
67,77773,41983,8193
68,68608,37443,7613
69,58897,35181,7152
70,50778,32872,6926
71,41836,31483,6674
72,35248,29352,6582
73,28684,27766,6466
74,21258,27179,10886
75,15422,26446,6250
76,10718,25941,6172
77,6636,25240,6092
78,4046,24978,5688
79,2283,24981,5711
80,1531,25002,5831
81,1289,24965,6134
82,949,24982,6349
83,710,25283,6737
84,388,25545,7081
85,314,25568,7433
86,317,26989,7543
87,307,26396,6267
88,289,24259,6637
89,276,24063,7865
90,249,24193,5957
91,0,24530,5976
92,0,24587,6267
93,0,24449,5230
94,0,23490,5200
95,0,21969,4596
96,0,20927,4385
97,0,19151,4033
98,0,17070,3894
99,0,15862,3352
100,0,14104,3052
101,0,11551,2049
102,0,9917,1570
103,0,8545,1455
104,0,7961,1299
105,0,7521,1298
106,0,7367,1247
107,0,7321,1208
108,0,7274,1198
109,0,7219,1196
110,0,7188,1192
111,0,7079,1135
112,0,6960,1124
113,0,6306,1017
114,0,4198,925
115,0,2375,843
116,0,834,591
117,0,166,339
118,0,152,191
119,0,22,0
120,0,22,0
121,0,23,0
122,0,22,0
123,0,22,0
124,0,22,0
125,0,22,0
126,0,22,0
127,0,20,0
