,vx,vy,vz,x,y,z
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,18,0
23,0,0,0,0,226,0
24,0,0,0,113,244,0
25,0,0,0,599,833,0
26,0,0,0,751,951,0
27,0,0,0,1015,1463,0
28,0,0,0,1524,2168,0
29,0,0,0,2354,2262,0
30,13,4,1,2783,3007,0
31,0,0,24,4491,4911,0
32,84,66,59,6670,7738,0
33,262,35,102,8968,10790,0
34,394,50,191,13135,12790,0
35,472,396,311,18063,16174,0
36,678,914,404,23457,20421,0
37,1290,1415,753,30301,25617,82
38,2152,2536,1281,39484,33195,3498
39,3289,4477,2313,45756,43627,34024
40,5417,6897,3338,56588,56908,162560
41,8481,9130,5214,70843,68042,435084
42,13216,14754,8145,85996,88091,812203
43,20938,21314,12355,100191,110111,1193691
44,29669,30384,18217,123562,131961,1477682
45,39713,41377,26643,150477,149304,1670290
46,55911,59764,37845,180371,175783,1707594
47,78892,78291,51985,210772,204001,1635676
48,104156,109521,70751,236181,231017,1500834
49,137818,138764,96841,267256,270230,1356352
50,179097,179085,131898,305716,304767,1167572
51,231238,223149,174588,340925,341133,983655
52,288919,283695,225704,383021,375490,818695
53,350335,350631,289995,421337,425788,665718
54,421649,417461,366689,458862,461027,534514
55,496248,499646,450528,494282,487235,427112
56,585378,581781,539465,531004,523591,326702
57,656455,664506,639755,564142,557759,259382
58,731455,743822,743211,592852,589837,202889
59,814332,824187,847241,617975,624722,160589
60,881700,875240,939593,650375,636974,122671
61,932275,921277,1018992,672569,658119,96439
62,973619,957817,1072473,675897,668821,73398
63,988065,977507,1109363,676880,675612,54224
64,980557,972467,1117342,679439,684960,40750
65,960786,958666,1104216,677947,669000,29793
66,931040,918612,1057421,652885,657305,22928
67,877521,875407,984422,631674,636929,16022
68,808781,804714,894578,609555,612599,11967
69,735460,727335,790370,581829,590699,8285
70,659959,656852,687025,554440,559457,6000
71,576578,578171,580221,520789,526185,4842
72,505621,506406,476262,487929,498672,3148
73,423967,424568,378850,449695,455588,2422
74,354033,351286,294069,417325,416345,1223
75,286846,290242,225963,380196,382555,500
76,224321,235379,169257,339229,339222,294
77,175411,182960,123568,302244,300184,196
78,137585,142065,88506,268851,269707,78
79,103619,107677,60220,231093,238131,84
80,75565,79463,40222,200875,202000,141
81,55707,60017,27710,178620,178497,0
82,40068,43062,17982,153897,147337,0
83,28308,31262,11496,131232,124192,0
84,18803,22264,7051,105924,104099,0
85,12911,14240,3943,89172,90384,0
86,9253,10607,2296,73434,77410,0
87,6443,6511,1100,59124,62070,0
88,3465,4485,613,48880,47495,0
89,2072,2439,356,36612,37246,0
90,1289,2078,186,27464,30264,0
91,1042,999,83,22263,22123,0
92,531,556,48,13992,19618,0
93,277,325,39,11083,12755,0
94,179,271,27,8189,10889,0
95,59,193,56,6070,6762,0
96,47,183,30,4783,5224,0
97,43,46,7,3023,4120,0
98,25,75,0,1858,3786,0
99,14,5,0,1447,1953,0
100,0,3,0,978,1339,0
101,0,11,0,225,941,0
102,7,8,0,0,434,0
103,0,0,0,0,235,0
104,0,0,0,0,136,0
105,0,0,0,0,146,0
106,0,0,0,0,52,0
107,0,0,0,0,0,0
108,0,0,0,0,0,0
109,0,0,0,0,0,0
110,0,0,0,0,0,0
111,0,0,0,0,0,0
112,0,0,0,0,0,0
113,0,0,0,0,0,0
114,0,0,0,0,0,0
115,0,0,0,0,0,0
116,0,0,0,0,0,0
117,0,0,0,0,0,0
118,0,0,0,0,0,0
119,0,0,0,0,0,0
120,0,0,0,0,0,0
121,0,0,0,0,0,0
122,0,0,0,0,0,0
123,0,0,0,0,0,0
124,0,0,0,0,0,0
125,0,0,0,0,0,0
126,0,0,0,0,0,0
127,0,0,0,0,0,0
