0,8742
1,58580
2,147665
3,275052
4,433453
5,603770
6,773914
7,931720
8,1068325
9,1187264
10,1263657
11,1310261
12,1322505
13,1320020
14,1274312
15,1210744
16,1131940
17,1035772
18,940834
19,843670
20,730726
21,635601
22,540114
23,462132
24,389412
25,324973
26,265176
27,213904
28,172558
29,140078
30,112117
31,88265
32,71046
33,56374
34,44233
35,34820
36,27480
37,21826
38,17963
39,15085
40,12362
41,10738
42,9217
43,7776
44,7544
45,6492
46,6056
47,4801
48,4680
49,4159
50,3723
51,3674
52,3754
53,3528
54,2928
55,2560
56,2221
57,2445
58,2610
59,2451
60,2308
61,2084
62,2650
63,2223
64,2045
65,1619
66,1187
67,1097
68,1348
69,1156
70,1136
71,1173
72,1161
73,1270
74,1155
75,1069
76,793
77,1087
78,1076
79,1432
80,1475
81,1389
82,999
83,923
84,855
85,905
86,796
87,563
88,541
89,570
90,637
91,609
92,624
93,649
94,598
95,442
96,420
97,392
98,288
99,341
100,285
101,236
102,293
103,246
104,328
105,302
106,238
107,186
108,196
109,198
110,179
111,162
112,155
113,129
114,105
115,128
116,106
117,165
118,121
119,93
120,88
121,106
122,89
123,98
124,68
125,74
126,66
127,48
