0,13825
1,94284
2,236726
3,408904
4,574514
5,702547
6,772799
7,780348
8,729140
9,640412
10,530014
11,418097
12,314163
13,226507
14,156982
15,107459
16,71360
17,46981
18,31097
19,21278
20,14415
21,10122
22,7367
23,5473
24,4467
25,3538
26,2759
27,2165
28,1811
29,1476
30,1262
31,1095
32,1062
33,901
34,774
35,694
36,613
37,630
38,519
39,523
40,478
41,512
42,497
43,523
44,556
45,545
46,474
47,414
48,446
49,430
50,420
51,427
52,389
53,340
54,379
55,395
56,373
57,280
58,397
59,430
60,457
61,411
62,430
63,412
64,423
65,482
66,456
67,411
68,388
69,383
70,418
71,385
72,417
73,391
74,432
75,549
76,503
77,573
78,523
79,454
80,429
81,433
82,373
83,404
84,412
85,420
86,450
87,511
88,488
89,546
90,522
91,458
92,433
93,494
94,498
95,503
96,487
97,528
98,559
99,675
100,550
101,561
102,520
103,482
104,458
105,446
106,426
107,454
108,479
109,510
110,535
111,569
112,600
113,656
114,752
115,678
116,579
117,519
118,560
119,534
120,516
121,631
122,651
123,564
124,480
125,389
126,330
127,209
