,x,y,z
0,0,0,3
1,0,0,1
2,0,1,3
3,1,0,2
4,0,0,4
5,0,0,1
6,0,0,1
7,0,0,1
8,0,0,2
9,0,0,1
10,0,1,3
11,0,0,3
12,0,1,4
13,0,0,4
14,0,0,3
15,0,0,3
16,0,0,1
17,0,0,7
18,0,0,4
19,0,0,6
20,0,0,4
21,0,0,2
22,0,2,5
23,0,1,6
24,0,1,9
25,0,1,5
26,0,0,7
27,0,1,8
28,0,1,11
29,0,3,6
30,0,1,14
31,0,1,13
32,0,1,17
33,0,6,22
34,0,6,24
35,0,9,34
36,0,3,29
37,0,8,27
38,0,6,53
39,0,2,41
40,0,1,45
41,0,9,122
42,0,20,259
43,0,6,290
44,0,31,249
45,0,41,268
46,0,20,257
47,0,28,433
48,0,15,472
49,0,20,418
50,0,25,578
51,0,18,963
52,0,51,765
53,0,98,889
54,0,115,1093
55,0,91,1058
56,0,184,1149
57,0,382,1179
58,0,469,1517
59,0,447,1716
60,0,348,2167
61,1,294,2151
62,0,289,2703
63,0,405,2589
64,0,478,3019
65,1,562,3630
66,1,657,4202
67,1,834,4453
68,0,695,5614
69,3,1311,5699
70,0,1393,6436
71,1,2053,7418
72,1,1958,8576
73,2,1771,9669
74,0,2248,13460
75,3,2584,14422
76,3,3117,16452
77,0,3689,18927
78,0,4575,22369
79,0,5251,24767
80,0,5756,30142
81,2,6180,35987
82,6,7199,38971
83,3,7902,42142
84,6,9589,49846
85,2,9824,55794
86,7,12630,63891
87,66,14894,75939
88,70,16240,79899
89,49,17497,84865
90,45,20015,92425
91,34,24119,98254
92,38,25415,107860
93,37,27228,116533
94,52,30297,114754
95,256,33276,120429
96,293,35517,126095
97,263,39786,131963
98,1750,44663,134519
99,1633,47708,133589
100,1762,54578,135503
101,1564,60607,139856
102,1781,65224,142700
103,2076,70827,144935
104,2933,73181,146244
105,4106,80836,152462
106,4680,83004,162815
107,5602,91597,160559
108,8438,99759,161713
109,12682,104005,159360
110,15107,113520,163568
111,19593,113230,166126
112,27468,119882,168672
113,34948,126812,168794
114,50202,134461,163496
115,60241,140778,164473
116,76293,152397,167472
117,104857,157198,161168
118,133638,165952,159478
119,166222,169763,157039
120,215435,171895,148906
121,263833,174513,147187
122,323929,182380,145831
123,388585,189114,143656
124,466445,197366,147942
125,538506,192778,141117
126,603701,197869,137389
127,653083,200123,130583
128,646249,197739,124923
129,605245,202854,121375
130,535294,194658,118517
131,461169,186393,116442
132,388612,180511,111171
133,317189,180152,109337
134,263515,174408,102363
135,200693,170657,97702
136,165728,160654,90056
137,133245,158469,86147
138,103431,155958,82350
139,75500,151290,77486
140,58104,144196,73845
141,44347,140448,68134
142,33400,138042,66571
143,26885,131378,61377
144,20553,122456,61113
145,15632,108387,54362
146,10010,105192,47464
147,7813,98443,43993
148,5674,92248,40356
149,5537,89614,38515
150,5179,80672,34682
151,4212,77017,33068
152,2270,70772,29468
153,1793,67367,28253
154,1244,63851,25759
155,1472,57824,22618
156,850,53060,19619
157,660,46846,18431
158,803,39047,14629
159,592,37309,13543
160,33,36061,12530
161,13,31995,9542
162,35,28483,8138
163,12,25904,7167
164,20,22450,5798
165,28,20021,5645
166,11,18047,5665
167,4,14924,3963
168,6,13276,3684
169,4,12144,3416
170,8,10150,2877
171,10,8625,2057
172,9,7738,1981
173,7,6304,1495
174,1,6313,1498
175,3,4827,1084
176,2,5353,1245
177,3,4204,1573
178,4,3448,1051
179,2,3257,1158
180,1,2529,493
181,2,1568,627
182,1,1358,301
183,3,1244,242
184,4,1222,304
185,1,1352,282
186,0,1619,266
187,2,1145,332
188,3,742,421
189,0,713,79
190,0,479,89
191,0,346,83
192,2,310,120
193,2,230,233
194,2,228,156
195,2,238,219
196,1,204,12
197,1,189,31
198,3,190,10
199,1,341,9
200,2,223,8
201,3,199,12
202,3,85,11
203,6,104,17
204,6,162,2
205,6,141,23
206,6,153,8
207,9,70,0
208,4,33,15
209,29,62,26
210,0,48,8
211,0,57,2
212,1,39,5
213,1,75,3
214,0,37,0
215,0,49,0
216,0,34,7
217,0,33,7
218,0,82,3
219,0,109,1
220,1,5,0
221,1,4,2
222,0,5,3
223,0,5,1
224,0,1,0
225,0,3,0
226,0,5,0
227,0,1,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,2,0
232,0,1,0
233,0,2,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,3,0
239,0,0,1
240,0,0,0
241,0,1,0
242,0,1,0
243,0,1,0
244,0,1,0
245,0,1,0
246,0,1,0
247,0,0,0
248,0,0,1
249,0,0,0
250,0,0,0
251,0,0,0
252,0,1,0
253,0,2,0
254,0,0,0
255,0,0,0
