,x,y,z
0,0,0,131
1,0,0,791
2,0,248,1592
3,0,505,2290
4,0,919,2828
5,0,1155,3261
6,0,668,3639
7,0,536,3788
8,0,690,3987
9,0,367,4110
10,0,594,4137
11,0,671,4313
12,0,669,4540
13,0,720,4542
14,1005,835,4556
15,492,1920,4649
16,368,3552,4836
17,334,3478,4772
18,315,4626,4894
19,272,5163,5155
20,292,4596,6867
21,428,4732,13903
22,408,5689,16506
23,491,4544,15970
24,619,4576,17675
25,665,4527,21346
26,929,5824,19221
27,1096,4253,23714
28,1150,4226,17934
29,1255,4384,16859
30,1543,4449,16866
31,1743,4857,22812
32,2007,4802,81079
33,2035,5287,411214
34,2222,5900,737080
35,2244,4668,1021465
36,2946,5892,1585922
37,2849,8903,2523660
38,2855,8780,5609878
39,2714,10115,9590952
40,2881,9857,6648013
41,3198,12856,2246334
42,4411,18057,576153
43,4544,29651,249177
44,3923,39717,170282
45,3915,37023,139452
46,3986,41749,120542
47,4252,46262,108673
48,4041,54605,95274
49,4053,67335,84052
50,3855,73480,73592
51,3879,69376,63831
52,4215,78720,55088
53,6953,97721,48923
54,8743,100921,44229
55,13713,140732,36104
56,23277,175627,32919
57,38027,260921,32536
58,66507,479290,29290
59,116842,878120,30215
60,197349,1695609,22612
61,667990,2738447,25223
62,3568906,4156218,19790
63,11780487,5168056,19958
64,11721551,5119563,17984
65,3501755,4166182,16480
66,687436,2779142,14984
67,216182,1668614,12783
68,118228,917911,13624
69,61390,455773,12523
70,38384,267430,10410
71,23878,182893,9594
72,18880,136237,10122
73,15350,109820,8967
74,11440,93125,9870
75,8733,78336,7648
76,8624,65823,8897
77,8513,54415,8272
78,8515,48626,7990
79,8044,45752,5376
80,7874,38564,4281
81,7853,43814,7390
82,7864,42097,6343
83,7073,32635,9201
84,5908,21732,5923
85,5560,19015,5865
86,5521,19426,5096
87,5491,11567,6804
88,4413,13031,21441
89,3868,14121,20183
90,3558,16344,11995
91,3276,8456,5919
92,3235,5117,3491
93,3076,4093,7641
94,2822,3760,2243
95,2559,3537,648
96,1988,1378,632
97,1873,1316,628
98,1803,2182,666
99,2011,885,693
100,1037,1987,741
101,955,1784,795
102,1027,1080,847
103,1558,894,945
104,431,1507,1129
105,397,947,1463
106,416,689,822
107,482,911,1082
108,561,1035,223
109,743,1648,221
110,1432,1512,221
111,233,1658,212
112,271,1363,213
113,365,1615,214
114,439,1710,171
115,798,1498,155
116,278,1118,153
117,0,949,141
118,0,719,126
119,0,535,111
120,0,560,110
121,0,648,94
122,0,600,94
123,0,318,77
124,0,266,78
125,0,181,82
126,0,62,29
127,0,0,24
