,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,1
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,1
5,0,0,0,0,0,2
6,0,0,0,0,0,1
7,0,0,0,0,0,1
8,0,0,0,0,0,3
9,0,0,0,0,0,2
10,0,0,0,0,0,3
11,0,0,0,0,0,3
12,0,0,0,0,0,2
13,0,0,0,0,0,6
14,0,0,0,0,0,3
15,0,0,0,0,0,4
16,0,0,0,0,0,6
17,0,0,0,0,0,3
18,0,0,0,0,0,6
19,0,0,0,0,0,6
20,0,0,1840,0,0,5
21,0,0,8326,0,0,9
22,0,0,12945,0,0,5
23,0,0,22016,0,0,5
24,0,0,26895,0,0,10
25,0,0,50274,0,0,12
26,0,0,67658,0,0,6
27,0,0,90190,0,0,7
28,0,0,109749,0,0,13
29,0,0,119499,0,0,27
30,0,0,146242,0,0,54
31,0,253,183567,0,0,63
32,0,2461,215274,0,0,73
33,0,2693,269406,0,0,84
34,0,3066,330311,0,0,75
35,0,3321,469687,0,0,211
36,0,2194,626249,0,0,256
37,0,2124,682460,0,10,266
38,0,3535,665358,0,56,406
39,0,1866,528828,0,61,437
40,0,2949,382392,0,77,533
41,0,4529,237987,0,54,1016
42,0,8114,155696,0,49,1397
43,0,6853,92681,2,42,1686
44,0,13521,62914,88,41,2091
45,0,15199,38153,417,124,2872
46,0,17133,20424,779,298,4055
47,0,22005,9615,1305,442,4665
48,0,32898,9164,1969,887,6813
49,0,42683,6397,3809,2421,10358
50,0,55535,2391,7553,5021,15458
51,0,64006,2699,12925,9706,22359
52,0,78398,3362,21378,16696,32804
53,0,86541,1400,39147,30338,49628
54,0,108954,3483,60009,47813,70445
55,0,144370,1553,90417,75102,95227
56,0,170149,2221,125958,114284,126644
57,182,192975,1784,176119,166732,172002
58,1006,239509,2690,233560,223137,226945
59,6757,259218,280,298792,294032,289721
60,52616,253610,0,369258,364550,343854
61,240734,296186,0,427316,429434,398893
62,788216,296855,0,465920,489902,450409
63,1800880,316820,0,495816,533239,480054
64,1714326,325138,0,496324,538384,483280
65,744525,361427,0,471763,508762,456793
66,244070,340784,0,423975,453824,414834
67,61098,302856,0,364951,374137,364393
68,8275,274148,0,300442,297766,306026
69,1045,210913,0,233792,229852,243161
70,330,212575,0,176894,160277,186385
71,0,157806,0,127215,110666,137847
72,0,132515,0,86226,74840,96342
73,0,107798,0,59578,48236,64578
74,0,97769,0,37520,28735,42375
75,0,76683,0,22650,16805,26936
76,0,64752,0,14302,8671,13845
77,0,53351,0,7370,4436,7669
78,0,44431,0,4267,1916,4062
79,0,35933,0,2468,870,1951
80,0,25525,0,1003,502,914
81,0,20072,0,553,313,368
82,0,16107,0,119,105,188
83,0,13232,0,43,51,100
84,0,9889,0,18,14,3
85,0,8730,0,46,6,0
86,0,7197,0,0,5,0
87,0,4545,0,0,25,0
88,0,3741,0,0,22,0
89,0,2971,0,0,33,0
90,0,1883,0,0,66,0
91,0,766,0,0,41,0
92,0,0,0,0,19,0
93,0,0,0,0,62,0
94,0,0,0,0,18,0
95,0,0,0,0,1,0
96,0,0,0,0,3,0
97,0,0,0,0,2,0
98,0,0,0,0,2,0
99,0,0,0,0,1,0
100,0,0,0,0,3,0
101,0,0,0,0,3,0
102,0,0,0,0,2,0
103,0,0,0,0,1,0
104,0,0,0,0,4,0
105,0,0,0,0,2,0
106,0,0,0,0,3,0
107,0,0,0,0,2,0
108,0,0,0,0,3,0
109,0,0,0,0,6,0
110,0,0,0,0,1,0
111,0,0,0,0,2,0
112,0,0,0,0,2,0
113,0,0,0,0,1,0
114,0,0,0,0,1,0
115,0,0,0,0,1,0
116,0,0,0,0,1,0
117,0,0,0,0,1,0
118,0,0,0,0,0,0
119,0,0,0,0,1,0
120,0,0,0,0,0,0
121,0,0,0,0,0,0
122,0,0,0,0,0,0
123,0,0,0,0,0,0
124,0,0,0,0,0,0
125,0,0,0,0,0,0
126,0,0,0,0,0,0
127,0,0,0,0,0,0
