0,358497
1,1862074
2,2946477
3,2886391
4,2261266
5,1541612
6,938615
7,515152
8,259279
9,125061
10,63680
11,35798
12,23500
13,17455
14,13400
15,10885
16,8691
17,7229
18,6140
19,4464
20,3942
21,3489
22,3102
23,3171
24,3027
25,2858
26,2893
27,2666
28,2133
29,2064
30,1845
31,1794
32,1908
33,2158
34,2460
35,2407
36,2056
37,1695
38,1734
39,1738
40,1544
41,1307
42,1140
43,1093
44,1154
45,882
46,584
47,567
48,341
49,340
50,490
51,526
52,457
53,480
54,488
55,680
56,409
57,489
58,466
59,854
60,823
61,1020
62,1329
63,1267
64,1126
65,656
66,1006
67,1096
68,976
69,839
70,966
71,487
72,618
73,653
74,774
75,533
76,1165
77,1422
78,1091
79,688
80,1182
81,1263
82,1108
83,676
84,694
85,1111
86,1038
87,596
88,594
89,630
90,718
91,468
92,413
93,607
94,571
95,524
96,1016
97,1447
98,874
99,732
100,863
101,798
102,992
103,816
104,712
105,491
106,631
107,688
108,840
109,665
110,904
111,569
112,360
113,550
114,632
115,1147
116,1095
117,940
118,732
119,914
120,880
121,697
122,809
123,517
124,254
125,263
126,276
127,211
