,x,y,z
0,0,96,610
1,0,142,998
2,0,206,1215
3,0,336,1424
4,0,459,1619
5,0,305,1617
6,0,255,1633
7,0,275,1913
8,0,454,2484
9,0,475,3302
10,0,436,4785
11,26,393,6887
12,44,283,9221
13,104,546,9271
14,114,489,10263
15,110,428,11238
16,160,411,10752
17,237,282,10333
18,341,254,11325
19,374,411,11130
20,405,876,12544
21,401,1428,43021
22,452,1046,299118
23,468,978,535100
24,488,1253,626456
25,627,1649,837590
26,789,3318,1366638
27,1021,3315,2229995
28,1169,6594,4686103
29,1257,8387,8539738
30,1300,8138,8254094
31,1290,8909,4124881
32,1372,19092,1436008
33,1439,21167,509299
34,2003,26247,281152
35,1905,32544,192254
36,1653,33352,170046
37,1647,28223,147028
38,1537,36273,126795
39,1442,32874,115442
40,1430,42639,108359
41,1428,39487,104535
42,1687,43111,92035
43,1532,44922,89085
44,1447,48881,79224
45,1348,50692,71902
46,1443,58431,65509
47,1561,69180,61924
48,2639,76525,56429
49,5986,84255,51533
50,12154,91152,48095
51,20380,107308,45851
52,26741,120452,41776
53,34637,143309,36699
54,43682,182282,37873
55,64022,223529,39585
56,92821,280206,37505
57,125491,405744,27985
58,176216,695302,25717
59,244824,1202429,34375
60,582409,1935602,23440
61,1806440,2986003,20704
62,5025968,4088726,18525
63,9848772,4876083,17770
64,9821243,4895411,16781
65,4923159,4113756,14742
66,1800982,2857243,13996
67,589498,1885778,14229
68,268823,1148818,12092
69,171527,652814,10788
70,128491,428206,12615
71,86402,306432,9591
72,61425,246445,10099
73,43516,200460,9335
74,34867,150016,8504
75,25118,131103,6145
76,19244,109586,5613
77,14757,90399,5913
78,8450,79705,5356
79,3441,71663,5617
80,1625,59980,7231
81,1632,54011,7043
82,1703,51822,6827
83,1549,47134,8827
84,1428,42199,5107
85,1337,40493,4390
86,1256,40447,2962
87,1242,32039,4099
88,1226,31062,9630
89,1253,33306,5290
90,1289,33703,2425
91,1342,31342,2546
92,1283,21890,6990
93,1220,20140,4768
94,1165,12692,5228
95,1187,13218,7289
96,1175,11075,6431
97,1117,8134,7535
98,1128,7841,7369
99,1015,13979,8278
100,999,15409,9003
101,961,3350,4604
102,776,1855,576
103,745,800,551
104,729,652,1295
105,679,686,554
106,607,616,406
107,542,616,373
108,512,501,355
109,375,455,374
110,147,452,386
111,119,401,427
112,97,684,559
113,79,515,494
114,80,741,178
115,83,575,122
116,88,347,96
117,8,339,62
118,0,300,49
119,0,286,34
120,0,264,25
121,0,249,13
122,0,214,0
123,0,140,0
124,0,141,0
125,0,113,0
126,0,76,0
127,0,6,0
