,x,y,z
0,0,0,325
1,0,109,1053
2,0,146,2331
3,0,199,3771
4,0,365,4644
5,0,443,5470
6,0,804,6103
7,0,1346,6658
8,0,1953,7513
9,0,2170,8051
10,987,2531,8610
11,3729,3648,8927
12,1121,3419,9511
13,1785,3912,9798
14,1455,4756,9940
15,987,5359,10171
16,971,6138,10194
17,946,6516,9953
18,1201,6621,10003
19,1021,6384,9919
20,1738,6756,9854
21,1418,8820,9584
22,1935,8718,9728
23,1849,6962,9961
24,1824,6339,10122
25,1906,6230,10001
26,1898,6868,12659
27,1774,7931,17295
28,1925,7076,26161
29,2363,11694,27933
30,4076,7364,28158
31,4801,7104,30083
32,6337,10377,32923
33,6173,10693,29455
34,5892,9405,26654
35,6327,7752,24719
36,5648,6123,32333
37,5675,6204,128048
38,6311,18127,621797
39,6273,12880,1056654
40,6576,14872,1577669
41,7354,20886,2256478
42,6823,17340,4498383
43,7027,24130,9273445
44,7975,26527,7282084
45,7980,29713,2223730
46,8013,42641,544274
47,7797,42759,236505
48,8627,44674,171477
49,8790,55799,140719
50,8225,54711,124371
51,7533,54386,104250
52,7172,53074,83477
53,7231,65449,75827
54,8164,83648,59527
55,13326,95519,53345
56,19662,129294,45435
57,22188,169879,40614
58,35647,310369,43464
59,63146,640300,38083
60,121249,1442006,33564
61,361373,2740353,28883
62,2452607,4242190,23916
63,12365675,5363687,21211
64,12326544,5210536,17675
65,2521609,4195550,15347
66,372118,2718534,16048
67,148853,1435825,13964
68,73685,682319,12403
69,43644,322785,12954
70,33061,175774,13227
71,27786,111974,13587
72,22298,78315,13132
73,17371,59757,13895
74,16330,50087,11950
75,16220,46554,11355
76,16160,41329,6680
77,16192,40456,5344
78,16212,41599,7630
79,16606,35514,5329
80,16582,24092,4059
81,16393,24608,4803
82,16495,26666,6061
83,15840,20450,7267
84,15129,12281,7899
85,13720,19678,5961
86,12370,15471,5163
87,10041,7594,5621
88,8428,5736,4351
89,6291,13388,1643
90,5240,12003,1554
91,4666,4133,1616
92,4868,5985,1642
93,4202,4879,1560
94,2989,6520,1617
95,2273,5772,1570
96,1856,4626,1998
97,1991,4927,3264
98,2091,4000,1948
99,1562,4951,816
100,1585,3945,531
101,1569,3709,610
102,1529,4856,790
103,1363,4775,740
104,1212,3312,414
105,1268,4551,414
106,1426,4939,448
107,1674,4920,412
108,2172,3570,438
109,2048,3585,451
110,2631,3529,488
111,2479,4466,521
112,2242,4181,641
113,2583,3702,795
114,4167,3078,246
115,4653,2910,254
116,2968,2313,250
117,2370,1887,252
118,1473,1900,259
119,0,2597,264
120,0,2252,265
121,0,2102,268
122,0,1620,252
123,0,871,198
124,0,383,215
125,0,315,240
126,0,199,180
127,0,51,67
