,x,y,z
0,0,0,106
1,0,1,120
2,0,29,123
3,0,29,151
4,0,42,167
5,0,53,176
6,0,51,179
7,0,53,190
8,0,68,387
9,0,101,407
10,0,102,410
11,0,103,417
12,0,104,453
13,0,105,536
14,0,112,613
15,0,181,685
16,0,320,827
17,0,549,933
18,0,674,1077
19,0,750,1447
20,0,815,2265
21,0,898,3406
22,0,1011,11042
23,13,1128,9454
24,81,1255,2517
25,84,1368,2862
26,83,2840,2587
27,86,20279,2432
28,87,5902,2506
29,85,1841,2870
30,88,2401,2715
31,87,6576,21444
32,124,17013,43948
33,176,8876,15115
34,170,3009,17023
35,182,20640,10882
36,191,25236,37354
37,195,31713,15420
38,202,26718,21736
39,202,9101,22573
40,217,11364,59659
41,218,56564,54345
42,226,96561,27232
43,125,24376,34457
44,124,16502,74592
45,134,87516,20170
46,228,33280,28730
47,290,36239,30147
48,34214,79719,29060
49,107778,84927,59347
50,186992,63386,88904
51,158911,51910,44644
52,132560,21791,47975
53,90651,72979,98021
54,81430,106596,89031
55,71879,84585,69804
56,46554,46457,47845
57,92040,33415,27426
58,81974,19793,136128
59,37802,62977,512629
60,62722,100509,1778394
61,38666,222780,1609657
62,62930,541390,676011
63,2694774,1719786,338883
64,2701491,1816698,244223
65,23680,729516,160188
66,27419,279266,122137
67,43479,94592,87705
68,68807,54747,113282
69,17543,33118,32868
70,14651,10444,19484
71,49014,5222,13195
72,96239,38201,27134
73,105690,41003,52774
74,138144,64777,65349
75,160516,68339,80307
76,169215,60857,68780
77,246421,54241,63925
78,86729,56141,56441
79,4449,113587,40117
80,753,35182,19282
81,606,97153,77216
82,534,84975,53776
83,494,67615,23018
84,442,32250,16197
85,416,14991,32154
86,422,3415,52084
87,413,13432,20518
88,488,41931,24067
89,600,36146,27311
90,537,63077,17456
91,502,23929,19363
92,464,7461,22517
93,435,2278,9509
94,436,1855,2076
95,410,2576,3403
96,233,20635,5067
97,214,1715,969
98,203,1494,864
99,193,988,828
100,180,943,849
101,171,926,797
102,168,917,762
103,161,811,18224
104,155,745,5506
105,155,715,595
106,115,489,529
107,74,383,494
108,71,364,482
109,51,354,471
110,0,301,421
111,0,163,373
112,0,140,256
113,0,131,214
114,0,130,178
115,0,130,152
116,0,128,149
117,0,92,148
118,0,0,144
119,0,0,72
120,0,0,15
121,0,0,14
122,0,0,15
123,0,0,14
124,0,0,14
125,0,0,14
126,0,0,14
127,0,0,12
