,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,5,0
47,0,0,0,0,10,0
48,0,0,0,2,8,0
49,0,0,0,1,21,0
50,0,0,0,4,20,1
51,0,0,0,16,13,7
52,0,0,0,6,12,8
53,0,0,0,10,29,14
54,0,0,0,10,19,28
55,0,0,0,23,16,24
56,0,0,0,14,30,17
57,0,0,0,55,74,33
58,0,0,0,35,43,49
59,0,0,0,28,68,45
60,0,0,0,44,75,70
61,0,0,0,71,147,101
62,0,0,0,82,123,119
63,0,0,0,134,134,168
64,0,0,0,132,173,183
65,0,0,0,207,201,205
66,0,0,0,222,256,299
67,0,0,0,255,306,364
68,0,0,0,366,413,400
69,0,0,0,478,517,452
70,0,0,0,591,636,545
71,0,0,0,736,734,674
72,0,0,0,821,952,878
73,0,0,0,1020,1083,999
74,0,0,0,1279,1327,1141
75,0,0,0,1346,1700,1451
76,0,0,0,1704,1860,1780
77,0,0,0,2049,2284,1985
78,0,0,0,2376,2781,2344
79,0,0,0,2819,2964,2840
80,0,0,0,3290,3498,3521
81,0,0,0,3785,4005,3919
82,0,0,0,4509,4879,4565
83,0,0,0,5398,5772,5472
84,0,0,0,6218,6332,6367
85,0,0,0,7178,7310,7414
86,0,0,0,8333,8478,8663
87,0,0,0,9496,10177,9955
88,0,0,0,10522,11368,11708
89,0,0,0,12286,12816,13677
90,0,0,0,14298,14669,14904
91,0,0,0,16179,16487,17206
92,0,0,0,18172,18817,19582
93,0,0,0,20196,20987,21424
94,0,0,0,23064,23949,23997
95,0,0,0,25159,26398,27147
96,0,0,0,27849,29343,30014
97,0,0,0,31181,32275,33209
98,0,0,0,33974,35556,36653
99,0,0,0,37054,38236,40507
100,0,0,0,41047,42158,43878
101,0,0,0,44028,45793,47990
102,0,0,0,47740,49721,52099
103,0,0,0,51757,53726,56126
104,0,0,0,56044,57377,61559
105,0,0,0,60386,62499,66811
106,0,0,0,65174,67149,71804
107,0,0,0,70274,71081,77122
108,0,0,0,74852,75791,83461
109,0,0,0,79389,80272,88357
110,0,0,0,84342,84904,94190
111,0,0,0,89300,89540,98611
112,0,0,0,94590,94243,103494
113,0,0,0,99145,99721,108792
114,0,0,192,102822,103396,113144
115,0,0,3775,107486,108177,117858
116,0,0,31035,112058,111966,122413
117,0,0,153381,116733,116398,125932
118,0,0,483317,120806,119782,129659
119,0,0,944061,124488,123287,133928
120,0,913,1302292,127883,126697,136600
121,0,5562,1301178,131695,129206,138603
122,0,26846,973649,133820,131483,141164
123,4785,90166,564071,135784,133856,143177
124,71091,261965,254021,137712,136425,144893
125,372278,572631,93820,138669,136277,144463
126,1022018,923630,30580,140507,138425,144214
127,1578896,1181681,6778,140152,138325,144016
128,1595303,1195107,1754,140656,138339,142681
129,1025799,943775,361,140281,137901,142004
130,394235,575959,44,139264,136856,140859
131,74998,257868,0,137062,134692,138597
132,4460,83496,0,135190,134284,135884
133,446,21222,0,132700,131057,132686
134,0,2696,0,130254,129082,129411
135,0,675,0,127384,126042,126189
136,0,117,0,124608,123610,121567
137,0,0,0,121187,119766,116859
138,0,0,0,117812,115605,112068
139,0,0,0,113953,113247,106972
140,0,0,0,110236,108391,102043
141,0,0,0,105222,103575,96965
142,0,0,0,101400,98747,91364
143,0,0,0,95766,94908,86735
144,0,0,0,91355,89960,80886
145,0,0,0,86528,85657,76403
146,0,0,0,81598,79935,70884
147,0,0,0,77149,76229,66631
148,0,0,0,71961,71406,61595
149,0,0,0,66022,66961,57479
150,0,0,0,62038,61979,52901
151,0,0,0,56955,57694,48932
152,0,0,0,53654,53846,45021
153,0,0,0,49268,49728,41403
154,0,0,0,44958,45211,37445
155,0,0,0,40954,41727,33721
156,0,0,0,37170,38476,30375
157,0,0,0,33866,34525,27441
158,0,0,0,30519,32156,24847
159,0,0,0,27468,29284,22125
160,0,0,0,24563,25722,19525
161,0,0,0,22231,22743,17555
162,0,0,0,19762,20520,15463
163,0,0,0,17327,17959,13649
164,0,0,0,15687,16029,12128
165,0,0,0,13595,13886,10602
166,0,0,0,11928,12481,9238
167,0,0,0,10265,10597,8229
168,0,0,0,8960,9564,7287
169,0,0,0,7762,7938,6184
170,0,0,0,6772,7317,5206
171,0,0,0,5914,6184,4503
172,0,0,0,5101,5294,3757
173,0,0,0,4321,4470,3295
174,0,0,0,3666,3978,2657
175,0,0,0,2890,3358,2149
176,0,0,0,2565,2814,1703
177,0,0,0,2210,2520,1470
178,0,0,0,1860,2131,1179
179,0,0,0,1641,1844,1068
180,0,0,0,1272,1533,804
