,x,y,z
0,0,10,92
1,0,18,196
2,0,19,274
3,0,18,676
4,0,19,974
5,0,20,1008
6,0,18,1085
7,0,20,1114
8,0,19,1253
9,0,20,1366
10,0,19,1367
11,0,20,1558
12,0,41,1732
13,0,179,1776
14,0,439,1824
15,0,1102,1875
16,1233,1434,1909
17,1064,1550,1912
18,4283,1322,1942
19,1444,1176,1990
20,945,1060,2043
21,1224,922,2051
22,938,863,2074
23,684,923,1790
24,712,1204,1610
25,765,1376,1822
26,761,1731,1759
27,632,2093,1709
28,593,887,1244
29,509,861,1261
30,478,843,4278
31,439,832,11617
32,404,812,11809
33,2244,796,5452
34,1402,3078,8672
35,722,2801,4625
36,708,3930,4234
37,533,5582,17113
38,683,5492,183402
39,987,3446,268640
40,1155,3051,401563
41,1357,15116,418653
42,1743,6134,603399
43,1628,10699,901000
44,1581,24125,1713489
45,1938,14159,3184455
46,1872,6607,2469400
47,1744,2313,691270
48,1469,1881,114677
49,1393,5106,32841
50,1332,4161,14075
51,1250,9034,6738
52,1288,14165,10869
53,1340,28793,4850
54,1355,24555,4624
55,2268,31653,5817
56,2902,44517,11632
57,2527,68915,9089
58,2488,150600,7638
59,3844,383873,4709
60,5119,625706,6195
61,29640,1059421,2400
62,673703,1559364,2443
63,4991998,1785087,2849
64,4858695,1814399,7945
65,629494,1389075,3261
66,31322,920009,2673
67,7100,572457,5979
68,4332,280486,9374
69,4021,128611,1770
70,2509,69748,3084
71,1704,29379,3087
72,1521,36510,2719
73,1538,22174,616
74,1642,16426,569
75,1820,23223,4215
76,2032,23567,7908
77,2356,9719,18030
78,1865,11906,8841
79,1642,8796,5469
80,1606,6274,9858
81,1622,7006,14765
82,1500,6363,2888
83,1425,1972,16377
84,1528,5654,17759
85,1816,8818,506
86,2038,3629,525
87,2314,2256,553
88,2373,1926,516
89,2359,514,531
90,1600,510,489
91,1199,538,219
92,1049,1239,209
93,859,2732,223
94,811,1480,253
95,751,191,250
96,808,188,259
97,1574,185,281
98,1691,197,275
99,22,203,291
100,0,205,312
101,0,206,341
102,0,216,333
103,0,228,342
104,0,226,376
105,0,234,393
106,0,241,251
107,0,253,143
108,0,279,139
109,0,279,144
110,0,524,152
111,0,1018,172
112,0,1199,196
113,0,1108,193
114,0,605,2
115,0,390,0
116,0,388,0
117,0,387,0
118,0,399,0
119,0,355,0
120,0,477,0
121,0,193,0
122,0,12,0
123,0,13,0
124,0,12,0
125,0,12,0
126,0,10,0
127,0,0,0
