,x,y,z
0,0,0,65
1,0,0,230
2,0,0,406
3,0,0,443
4,0,0,508
5,0,0,528
6,0,0,542
7,0,0,602
8,0,0,597
9,0,0,585
10,0,0,533
11,0,0,516
12,0,0,674
13,0,0,715
14,0,0,774
15,0,237,787
16,0,236,861
17,0,267,873
18,0,423,792
19,0,479,720
20,0,513,710
21,0,486,719
22,0,518,694
23,0,521,2451
24,0,1284,2566
25,0,2853,2646
26,0,2761,4053
27,0,787,1698
28,0,481,1517
29,0,468,1465
30,0,453,3165
31,0,438,15928
32,136,430,22471
33,244,435,61507
34,436,414,82542
35,408,386,129210
36,353,388,209133
37,237,2835,257233
38,227,7210,320296
39,216,4298,447384
40,206,2305,609050
41,434,2446,941304
42,702,2804,1700122
43,772,2445,1989989
44,945,4077,1286331
45,1098,7320,522667
46,1136,4040,190519
47,1083,5162,67339
48,1038,9907,31092
49,1033,10492,20432
50,1042,11155,18340
51,1118,16984,17650
52,1196,20995,10272
53,1222,32341,9847
54,1188,34421,14360
55,2106,53985,6311
56,2338,84071,7065
57,4581,116441,4851
58,7085,196863,4051
59,10719,309881,3579
60,33295,512605,4111
61,180814,767362,6182
62,1030993,1101346,3405
63,3365225,1194460,1627
64,3184338,1260144,1612
65,985320,1108598,1610
66,214390,791389,1523
67,36937,556286,1597
68,6506,299144,1880
69,2139,172903,1216
70,1205,106131,1024
71,524,61984,1125
72,711,37009,1348
73,1365,26989,1755
74,224,22808,576
75,228,13744,630
76,234,10144,756
77,200,11565,624
78,153,11327,469
79,143,18997,497
80,139,9124,1336
81,141,8672,1906
82,153,4996,2526
83,289,2867,3712
84,379,2228,2448
85,390,1480,1869
86,314,1295,4124
87,528,2548,2110
88,545,6587,126
89,444,5589,140
90,432,330,134
91,505,303,127
92,922,304,123
93,411,301,117
94,125,297,123
95,10,298,119
96,0,289,113
97,0,295,116
98,0,277,116
99,0,315,117
100,0,978,118
101,0,123,112
102,0,122,109
103,0,120,106
104,0,438,112
105,0,383,113
106,0,123,115
107,0,123,94
108,0,125,85
109,0,103,106
110,0,105,363
111,0,108,441
112,0,53,485
113,0,0,595
114,0,0,1033
115,0,0,604
116,0,0,0
117,0,0,0
118,0,0,0
119,0,0,0
120,0,0,0
121,0,0,0
122,0,0,0
123,0,0,0
124,0,0,0
125,0,0,0
126,0,0,0
127,0,0,0
