,vx,vy,vz,x,y,z
0,0,1,0,0,0,0
1,23,0,5,0,0,0
2,5,4,4,0,0,0
3,87,12,6,0,0,0
4,48,53,20,0,0,0
5,26,69,26,0,0,0
6,103,65,40,0,0,0
7,156,79,51,0,0,0
8,98,59,90,0,0,0
9,221,125,100,0,0,0
10,195,291,124,0,0,0
11,308,425,216,0,0,0
12,340,437,225,0,0,0
13,568,424,276,0,0,0
14,583,607,400,0,0,0
15,863,880,523,0,0,0
16,1027,1127,650,0,0,0
17,1452,1429,759,0,0,0
18,1625,1740,929,0,0,0
19,2470,2068,1174,0,0,0
20,2363,2427,1348,0,0,0
21,2871,2725,1670,0,0,0
22,3209,3328,2160,96,0,0
23,4063,4240,2582,64,0,0
24,4841,4869,3178,100,0,0
25,6054,5367,3776,221,0,0
26,7289,6931,4561,260,105,0
27,7838,7481,5369,327,106,0
28,9729,9881,6408,403,349,0
29,11463,10676,7459,487,500,0
30,13197,12052,8759,797,1139,0
31,14518,15209,10231,1387,1474,0
32,18119,16496,11883,2120,2072,0
33,19102,18807,13695,3085,2759,0
34,21978,22665,16049,4436,3499,0
35,24847,24751,18671,6394,5052,0
36,29753,29291,21592,8333,6728,0
37,33206,33119,24520,9501,9227,11
38,36567,35795,27812,11822,12000,621
39,42377,40765,31636,13949,15102,6364
40,45498,46362,36278,19141,18913,31725
41,50177,49817,40801,22885,23815,93001
42,55285,55943,45948,26818,29776,192321
43,61750,61080,51266,32541,33927,306207
44,65109,66716,55608,41129,40560,405507
45,73366,71840,61390,49292,49615,470096
46,77276,76586,68623,56770,57781,512503
47,83628,84123,76264,67737,68131,512766
48,89023,90378,83155,77170,81684,490074
49,96221,94982,90700,88495,90473,447840
50,99520,101893,98251,99599,100265,401961
51,107816,107085,106546,110682,112630,344504
52,111307,115286,114122,120061,125310,293736
53,118157,118030,121656,129630,136309,247576
54,122943,125812,129537,141124,144020,203496
55,127210,128889,136740,153816,160367,164957
56,131395,134089,142646,166845,168934,134320
57,139227,139045,148329,176657,180825,107473
58,139015,139219,154263,184384,190379,84598
59,143868,144064,160453,192544,193038,65560
60,148124,146259,164485,198445,197760,51780
61,149370,148268,166353,203129,201058,38853
62,148416,150035,169173,205809,209537,30475
63,149088,151224,171188,212734,211346,22939
64,151897,151736,171244,213849,210040,17145
65,150509,148165,171101,209422,208807,12280
66,149609,148558,169381,203165,203379,9496
67,146217,147849,167455,197699,197986,7002
68,143750,144219,163988,194131,191556,4426
69,140095,140180,160365,188952,183382,2703
70,136916,137876,154851,178736,177681,1900
71,131934,131556,148942,167098,165090,1496
72,127640,129128,142385,155036,157018,993
73,123353,125220,135756,148151,143556,958
74,117691,119320,128664,135592,133748,665
75,111459,113574,121057,122496,121215,310
76,105527,109999,113989,111842,109411,260
77,100965,101526,105663,99310,95572,117
78,94903,94583,98458,86869,85423,55
79,89587,88560,89869,77815,74579,85
80,84069,84038,81901,66513,66380,37
81,77798,77264,73293,57278,56730,52
82,72442,70898,65898,48853,46089,0
83,67490,65172,59447,41579,38570,0
84,60061,59294,53022,36463,34425,0
85,55522,55531,46916,29839,28311,0
86,50773,49070,41040,24235,23850,0
87,44862,44424,36044,19159,18611,0
88,41177,41102,31850,14670,15685,0
89,37071,35836,27549,12367,10905,0
90,33547,32980,23519,10511,9115,0
91,29811,27986,20101,7201,7569,0
92,26534,25414,16725,5396,5957,0
93,22977,23111,14327,4631,3922,0
94,19807,19748,12044,3413,3595,0
95,18318,17742,10153,2533,2571,0
96,14992,14432,8257,1448,1650,0
97,13045,12783,6571,1177,1022,0
98,10730,10306,5489,875,600,0
99,9984,9658,4430,738,348,0
100,8492,8353,3651,474,273,0
101,7762,7156,2929,110,58,0
102,6719,6151,2219,159,0,0
103,4888,5276,1787,163,0,0
104,4215,3963,1452,43,0,0
105,3365,3553,1176,34,0,0
106,3056,2890,858,0,0,0
107,2530,2148,624,0,0,0
108,2175,1881,526,0,0,0
109,1895,1366,452,0,0,0
110,1404,1166,323,0,0,0
111,1353,901,231,0,0,0
112,859,838,153,0,0,0
113,777,757,112,0,0,0
114,615,455,79,0,0,0
115,411,546,59,0,0,0
116,391,391,36,0,0,0
117,262,214,31,0,0,0
118,210,146,20,0,0,0
119,172,103,10,0,0,0
120,81,114,8,0,0,0
121,60,58,2,0,0,0
122,37,72,0,0,0,0
123,54,27,0,0,0,0
124,12,35,0,0,0,0
125,1,13,2,0,0,0
126,6,30,0,0,0,0
127,1,0,0,0,0,0
