0,8973
1,60872
2,160512
3,299395
4,473240
5,657859
6,847303
7,1044137
8,1222448
9,1378899
10,1501838
11,1593257
12,1655509
13,1666076
14,1654929
15,1599485
16,1533654
17,1444886
18,1332608
19,1217892
20,1089140
21,969587
22,841262
23,722865
24,629144
25,527786
26,449776
27,365600
28,291781
29,234065
30,189379
31,146555
32,112518
33,89329
34,66565
35,51531
36,39338
37,30854
38,23455
39,16166
40,11330
41,8918
42,7032
43,5533
44,4039
45,3023
46,2450
47,1878
48,1439
49,1343
50,1414
51,1321
52,1303
53,1064
54,1405
55,1874
56,1386
57,1324
58,1012
59,1014
60,1008
61,899
62,858
63,720
64,708
65,788
66,670
67,806
68,605
69,503
70,392
71,330
72,189
73,182
74,188
75,223
76,406
77,341
78,247
79,308
80,210
81,239
82,172
83,134
84,172
85,137
86,180
87,130
88,171
89,175
90,172
91,158
92,159
93,118
94,101
95,158
96,200
97,213
98,210
99,209
100,196
101,208
102,191
103,153
104,193
105,140
106,104
107,70
108,81
109,77
110,83
111,61
112,72
113,86
114,103
115,92
116,86
117,91
118,66
119,66
120,59
121,63
122,57
123,32
124,19
125,19
126,20
127,13
