,vx,vy,vz
0,2.428087870524989,-4.089352612067627,-8.859482478086344
1,2.301803716504723,-0.05922342175434678,-1.2784745175249055
2,1.3017808293260436,-2.099866046102305,1.6103927761244539
3,4.7909367573080415,-3.1045450296635444,-7.527053196823055
4,0.7879132290321285,4.0386066711235165,5.3458913968781205
5,6.124375313920284,0.42971158858397496,0.8648373638395732
6,-1.172328988095773,-3.5479523833055895,-2.744369669565364
7,-6.394448935923286,-0.24194120344520914,5.675334607417135
8,2.223445933837001,-6.435880173949703,-0.6287543964954984
9,-0.9597776752004618,3.811280501600443,-3.7882638710871914
10,-5.81588650509389,-1.232810550059451,3.9774752067380743
11,-4.960070058971577,1.1025808276768334,-1.5725996809453533
12,1.293445603341482,1.9553585474247208,-3.749134416805659
13,-8.323568560926658,-3.6322369034052264,2.0987351854194918
14,-4.728007935540681,3.092903369111556,-5.705988431434902
15,-6.119372432835517,1.3772803029001919,-5.796829745488526
16,-3.2842761097700968,-1.4159967214833953,-6.133405377462597
17,-6.2079797812183415,-7.400306116215145,6.216909113108198
18,1.8362546126139627,1.4553022623741092,0.5429786513807113
19,1.340151484368521,1.019789691516112,1.2498157927713582
20,0.9899892704091752,0.8661435465282062,-2.5559919113303966
21,1.1213979155788336,5.999200232129937,0.951083805472188
22,11.55396448457933,-3.9117398231102896,-1.1469394070428949
23,-0.978227728419418,1.1353098769962946,4.052656473423892
24,-0.5969153173026295,-2.375451158463035,-8.813162007703198
25,1.3528727905862998,-1.156986070087343,-3.682323899461531
26,-0.37470432729729847,0.6307079292619185,-8.791767118845417
27,2.209699608670931,5.891151311808135,-3.431360608535393
28,2.9253722816972956,4.818236570842675,-4.758744114472718
29,-3.5787649853224868,0.3879837444854782,-0.2345894020957901
30,-2.3537896074295137,3.9455689952732693,0.023746465306779527
31,-3.07437481099885,4.35075968185296,1.6826686408526121
32,-4.225961503367469,1.1516019382300322,8.418129563067469
33,0.4531723488520319,2.9736160091115775,4.957077863943672
34,-0.43008253321598783,3.1602563466788367,-10.422047133713118
35,7.829924553502241,8.949980254686512,-1.7754395072965572
36,-4.204719237898358,-6.703559350258003,1.8917256788872585
37,-5.875843751922434,-1.750191757879249,-3.4822926855161613
38,9.083884149712771,-8.545200272960605,-1.7699912431170952
39,-2.739789759603604,0.5703659183655675,3.06442388740106
40,3.574355430855473,-0.47716601648878754,-5.695078212369317
41,2.7809285432365103,-1.7522410933326187,-3.4452411807075984
42,-3.6489514097146447,10.605704384809727,-4.253333600363129
43,4.873026155122024,-7.1999445826028055,-1.9602608988016959
44,5.822947370206461,0.27789771112111405,3.7674496310277577
45,-1.44043006473911,-1.2172500792692718,-3.253701472285624
46,-0.20640941817160488,1.9242674685971595,1.7944963345480582
47,6.108266195454934,-0.8691330217841068,-2.9063522825552126
48,-0.14474898623322227,3.0628522236849904,-1.0200028274634585
49,1.5639072083516008,1.3104463014872827,-1.5061576884468202
50,3.630491789691284,-4.158382940534114,7.23559270815482
51,-6.616958780277238,-2.0240762875885077,-5.843346786196724
52,1.3303438576623825,-0.7930298194438454,2.4056190893208735
53,-5.055284026886947,1.21204689693275,-5.089686542299679
54,5.593551954840687,1.1157653456386087,-5.518469407229181
55,3.3061804677122857,-2.017273553111544,0.5999226627411246
56,0.5630422723161924,-2.4646014201410575,-4.6935223783135855
57,1.0682803045749494,0.7353131988250334,-4.5775178537217585
58,-1.2063031231839243,-1.7277255133901666,0.4234356340882345
59,-1.0032284821392614,-2.22208221435833,4.102262461348535
60,3.9167326017144375,-8.912736996776136,4.0935521586743215
61,-2.2402550644329753,10.8118217415665,1.2658519542060103
62,3.9454929829430148,-4.741245188506396,3.803226746846409
63,-1.6161276084149776,-4.6762943427209125,2.9570548624338406
64,-2.8144658555958313,2.935984150617365,-5.436085645606645
65,1.1213583672639758,-3.729733886127909,5.889822439524184
66,-3.402606496373703,4.32554320205926,-0.0699460046649972
