,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,1
53,0,0,0,0,0,4
54,0,0,0,0,0,2
55,0,0,0,0,0,1
56,0,0,0,5,0,9
57,0,0,0,2,0,8
58,0,0,0,1,0,12
59,0,0,0,12,0,12
60,0,0,0,21,0,17
61,0,0,0,27,1,11
62,0,0,0,51,0,23
63,0,0,0,25,8,5
64,0,0,0,33,3,11
65,0,0,0,54,12,31
66,0,0,0,61,27,41
67,0,0,0,91,40,55
68,0,0,0,122,95,48
69,0,0,0,164,152,110
70,0,0,0,140,179,144
71,0,0,0,295,265,169
72,0,0,0,321,337,285
73,0,0,0,372,456,314
74,0,0,0,555,515,488
75,0,0,0,648,705,645
76,0,0,0,854,878,809
77,0,0,0,959,1171,1019
78,0,0,0,1262,1273,1306
79,0,0,0,1473,1638,1638
80,0,0,0,1913,1997,2098
81,0,0,0,2446,2726,2557
82,0,0,0,3116,3232,3208
83,0,0,0,3694,3852,3968
84,0,0,0,4510,4751,4978
85,0,0,0,5489,5668,5812
86,0,0,0,6581,7033,6787
87,0,0,0,8064,8589,8263
88,0,0,0,9530,10201,9794
89,0,0,0,11075,12136,11537
90,0,0,0,13406,13968,14272
91,0,0,0,15489,16710,16283
92,0,0,0,18192,19267,19408
93,0,0,0,21791,22421,22733
94,0,0,0,25130,25897,26201
95,0,0,0,29443,30071,31094
96,0,0,0,33027,34393,35680
97,0,0,0,37872,39286,40751
98,0,0,0,43485,44795,47036
99,0,0,0,48684,50344,53215
100,0,0,0,55523,57163,60618
101,0,0,0,62581,64176,68728
102,0,0,0,70508,72085,76927
103,0,0,0,79071,80360,85069
104,0,0,0,87874,89281,95669
105,0,0,0,96431,97471,104806
106,0,0,0,107131,108274,116116
107,0,0,0,116628,117179,127094
108,0,0,0,127936,129126,139310
109,0,0,0,138134,138967,151443
110,0,0,0,148842,150633,163208
111,0,0,0,161007,161882,174206
112,0,0,0,173502,173379,188029
113,0,0,0,184787,184778,199971
114,0,0,0,197451,197765,211992
115,0,0,0,208455,207239,223223
116,0,0,0,219160,217875,235419
117,0,0,0,229283,228178,244334
118,0,0,0,239500,236393,254127
119,0,0,0,248047,246023,263637
120,0,0,0,256953,255168,271638
121,0,0,1100,264975,263725,278239
122,0,0,51861,271559,269510,283144
123,0,306,761742,277945,275378,287814
124,0,12913,2912971,282331,278703,290699
125,21216,261446,4121317,285980,281605,293100
126,890562,1566866,2436742,288533,284162,293405
127,4603867,3680981,674205,290397,285234,294570
128,4632857,3677142,83417,290811,284573,291697
129,881308,1574085,5802,290788,283921,288805
130,19512,264186,165,288170,280840,284896
131,0,11397,0,283047,279256,278905
132,0,0,0,278464,274022,273834
133,0,0,0,273137,269752,265799
134,0,0,0,265649,263844,255794
135,0,0,0,256774,256803,246532
136,0,0,0,247428,248079,237056
137,0,0,0,239257,238913,226788
138,0,0,0,229236,228763,215508
139,0,0,0,218752,218915,204773
140,0,0,0,206583,209289,192527
141,0,0,0,195774,196805,180879
142,0,0,0,183929,186343,170206
143,0,0,0,172632,174953,158646
144,0,0,0,160294,163966,147482
145,0,0,0,149542,152299,136005
146,0,0,0,138388,141644,126289
147,0,0,0,127087,129606,114868
148,0,0,0,117673,119932,104733
149,0,0,0,106853,108648,95350
150,0,0,0,96793,99036,85988
151,0,0,0,87512,89877,77747
152,0,0,0,78762,80444,68801
153,0,0,0,71089,72556,62235
154,0,0,0,63124,64620,55277
155,0,0,0,56004,56868,48894
156,0,0,0,49995,50545,43404
157,0,0,0,44135,44513,37964
158,0,0,0,38238,38427,32929
159,0,0,0,33766,33376,28959
160,0,0,0,29399,28709,25452
161,0,0,0,25581,25029,21791
162,0,0,0,21801,21782,18916
163,0,0,0,18847,18358,16134
164,0,0,0,16057,16258,13756
165,0,0,0,13339,13402,11300
166,0,0,0,11072,11538,9698
167,0,0,0,9375,9707,8042
168,0,0,0,7602,8419,6713
169,0,0,0,6359,6869,5479
170,0,0,0,5356,5734,4414
171,0,0,0,4667,4766,3769
172,0,0,0,3661,3904,3043
173,0,0,0,3070,3303,2485
174,0,0,0,2361,2660,1906
175,0,0,0,2068,2230,1561
176,0,0,0,1717,1816,1311
177,0,0,0,1328,1385,1062
178,0,0,0,1018,1090,725
179,0,0,0,827,955,629
180,0,0,0,638,710,460
181,0,0,0,612,518,361
182,0,0,0,434,431,376
