,x,y,z
0,0,0,24267
1,0,0,43708
2,0,0,56739
3,0,556,72731
4,0,873,82963
5,0,721,87588
6,0,992,103381
7,0,585,121523
8,0,514,134010
9,0,1150,162058
10,0,632,178467
11,0,1221,181937
12,0,1524,218228
13,0,1418,236649
14,0,1690,263976
15,0,3643,292441
16,0,3735,322024
17,0,5099,340821
18,0,3811,373301
19,0,4381,385666
20,0,4343,430756
21,0,6492,449416
22,0,7799,476020
23,0,12059,487124
24,0,15278,516056
25,0,15505,525833
26,0,16502,541578
27,0,20005,540960
28,0,22133,554422
29,0,25724,560523
30,0,27770,543258
31,0,30944,555634
32,0,36889,534641
33,0,40142,523169
34,1084,50886,503719
35,867,56194,490521
36,2911,60851,489431
37,3444,66599,472857
38,4784,72329,459264
39,5525,87172,435097
40,7605,93979,380857
41,9454,103652,364502
42,15063,120376,330455
43,26412,132784,311892
44,31001,148414,297164
45,39641,158740,271089
46,59687,178466,242181
47,78449,195056,223922
48,98198,216423,209739
49,118324,238681,188088
50,163880,272217,166191
51,218132,297418,145767
52,266120,321407,132528
53,318764,359050,124701
54,408047,394617,115282
55,474378,439234,103139
56,558503,455388,97459
57,664378,495419,79952
58,762492,540140,77779
59,860178,599311,70014
60,941444,639382,65320
61,969710,684997,58581
62,1009143,684612,50436
63,1061961,683260,42855
64,1050057,679957,39414
65,1037255,652399,33731
66,985749,640546,31562
67,908983,629639,28720
68,816116,613161,27656
69,715816,567917,21302
70,635600,536348,21199
71,550974,494087,21402
72,483212,442388,18793
73,399558,391042,12776
74,345679,359600,11322
75,257836,329690,11072
76,208895,295006,9272
77,170227,257535,8025
78,120063,236094,4264
79,95041,216304,4243
80,75153,179823,4736
81,61520,176388,4154
82,44007,163104,3791
83,33390,137599,3287
84,23340,127666,3236
85,18388,110357,3769
86,14189,100959,2806
87,8800,83795,3076
88,6840,78624,1588
89,5802,69174,997
90,2533,66029,1538
91,2579,56660,774
92,2422,52788,166
93,3071,47303,209
94,1680,46640,209
95,287,38790,288
96,373,33974,273
97,0,29907,372
98,0,24124,472
99,0,20005,100
100,0,18265,79
101,0,16012,82
102,0,13603,82
103,0,12160,128
104,0,9209,117
105,0,8230,142
106,0,7832,136
107,0,7198,156
108,0,4253,225
109,0,3018,268
110,0,3478,340
111,0,3141,0
112,0,2993,0
113,0,1668,0
114,0,1415,0
115,0,1488,0
116,0,1676,0
117,0,691,0
118,0,1143,0
119,0,460,0
120,0,95,0
121,0,45,0
122,0,43,0
123,0,57,0
124,0,59,0
125,0,50,0
126,0,67,0
127,0,59,0
