,vx,vy,vz,x,y,z
0,0,0,0,0,3,5
1,0,0,0,0,7,11
2,0,0,1,0,7,11
3,0,0,0,0,45,17
4,0,2,3,0,492,19
5,0,0,2,0,723,18
6,0,1,3,0,45,18
7,0,1,16,4,23,21
8,0,4,13,168,20,51
9,0,11,10,580,18,398
10,0,7,3,660,36,68
11,0,13,16,896,1183,63
12,0,17,21,571,2952,274
13,0,15,33,450,2119,708
14,0,15,28,435,904,292
15,0,26,40,283,269,354
16,0,39,33,0,891,404
17,0,33,10,0,63,672
18,0,50,14,281,57,983
19,0,50,11,419,520,493
20,0,51,22,1126,44,797
21,0,52,28,776,43,661
22,0,55,33,1814,218,465
23,0,44,65,1054,62,612
24,1,48,62,907,704,394
25,1,58,74,548,1554,612
26,1,38,60,863,931,652
27,2,45,36,985,523,1433
28,6,40,47,576,980,1712
29,3,53,34,744,1080,963
30,4,34,46,1504,1422,1607
31,4,39,45,1175,3330,1843
32,6,41,36,718,2670,1405
33,4,43,56,671,2344,959
34,2,55,68,872,2487,1622
35,6,32,60,2119,7087,831
36,5,60,73,2288,6378,1927
37,10,55,93,1610,5063,1251
38,18,72,137,192,3399,1038
39,30,87,130,247,2140,1687
40,32,94,135,1173,1270,1576
41,26,96,127,383,1087,2270
42,47,130,171,292,653,1465
43,23,124,212,317,1272,2422
44,44,166,207,369,1641,2807
45,47,166,198,0,1472,3369
46,74,151,240,262,520,2911
47,93,178,313,1042,1389,2577
48,129,191,325,1990,592,3680
49,196,203,305,2354,399,2389
50,222,301,404,2290,442,1569
51,256,309,414,3480,169,1787
52,366,308,493,2636,310,1449
53,403,399,522,951,739,2107
54,589,486,791,675,750,1597
55,868,730,1020,770,1928,1994
56,1336,1130,1455,436,1061,1327
57,1871,1687,2239,633,488,725
58,2952,2485,3416,532,234,705
59,4164,3811,4947,24,54,286
60,5953,5605,6598,7,136,370
61,7819,7117,8469,7,122,1244
62,9193,8727,9536,186,107,1640
63,9967,10103,9850,1277,210,2542
64,10170,9801,9418,1795,418,1448
65,9138,9142,8167,799,916,1182
66,7497,7365,6465,90,365,430
67,5890,5697,4588,14,921,284
68,4116,4021,3217,80,494,359
69,2724,2627,2160,24,478,620
70,1766,1670,1334,117,457,1163
71,1184,1074,840,223,382,839
72,708,753,503,236,536,358
73,558,481,356,243,510,267
74,376,360,263,859,245,449
75,317,283,233,1373,15,1827
76,228,230,166,1911,14,1160
77,126,180,116,3158,15,753
78,94,213,72,3411,14,814
79,63,207,68,3767,16,524
80,68,239,49,3620,17,786
81,35,223,49,2932,17,351
82,25,216,35,1883,21,1087
83,17,135,28,2030,22,1225
84,23,98,21,1961,6,818
85,18,125,21,1252,7,634
86,15,116,12,405,629,935
87,15,130,3,161,2378,424
88,11,81,2,651,1669,188
89,7,54,0,520,1704,109
90,2,64,0,1628,976,126
91,4,53,0,1947,1609,100
92,3,57,0,489,355,81
93,0,76,0,586,1595,152
94,8,42,0,35,443,183
95,3,47,0,0,301,189
96,1,34,0,0,43,11
97,1,22,0,0,52,0
98,0,14,0,0,250,0
99,3,23,0,0,83,0
100,2,20,0,0,21,0
101,0,19,0,0,23,0
102,1,17,0,0,23,0
103,0,16,0,685,24,0
104,7,7,0,1127,20,0
105,1,9,0,232,24,0
106,0,7,0,19,154,0
107,0,2,0,288,492,0
108,1,1,0,668,667,0
109,0,0,0,1059,592,0
110,1,1,0,1035,1208,0
111,0,0,0,661,114,0
112,3,0,0,183,23,0
113,1,0,0,106,27,0
114,0,0,0,150,22,0
115,1,0,0,0,20,0
116,0,0,0,0,18,0
117,1,0,0,0,18,0
118,5,0,0,0,17,0
119,2,0,0,0,19,0
120,6,0,0,0,23,0
121,6,0,0,0,258,0
122,3,0,0,0,316,0
123,4,0,0,0,14,0
124,3,0,0,0,10,0
125,0,0,0,0,10,0
126,0,0,0,0,13,0
127,0,0,0,0,11,0
