,x,y,z
0,0,0,16984
1,0,0,32445
2,0,0,36654
3,0,0,40018
4,0,0,46520
5,0,177,54283
6,0,305,59235
7,0,335,71880
8,0,709,87068
9,0,599,98266
10,0,1319,110669
11,0,1559,131389
12,0,1075,149471
13,0,1614,171749
14,0,1800,198478
15,0,2309,232550
16,0,2772,259134
17,0,3628,286090
18,0,2994,336488
19,0,3467,379706
20,0,5553,424037
21,0,5342,472506
22,0,6742,513107
23,0,8460,568998
24,0,8243,638435
25,0,8870,675235
26,0,11934,735213
27,0,15542,753712
28,0,21484,802911
29,0,21038,843337
30,0,22389,873211
31,0,26998,900953
32,0,29703,872960
33,0,38820,896279
34,0,49926,906585
35,451,56449,910096
36,1813,69002,886639
37,1030,77340,855601
38,811,88989,803850
39,1810,91077,752529
40,3353,108386,724475
41,3489,121092,679660
42,3907,143664,617937
43,4337,159292,564437
44,10363,182218,512055
45,19364,198833,478137
46,28613,236496,466027
47,43922,283154,416947
48,58028,295736,367618
49,91887,328336,339813
50,133395,379901,300185
51,181524,426738,261624
52,268293,490650,230347
53,363155,534255,211686
54,451666,597431,181301
55,596504,641414,172950
56,722114,700468,156794
57,893089,775920,134995
58,1092969,831164,121637
59,1269864,891365,108833
60,1439249,934569,92076
61,1614213,972531,79078
62,1737069,1009019,67733
63,1813401,1027424,69283
64,1786619,1039638,60296
65,1729002,1047840,52335
66,1632047,1021626,48307
67,1469505,975428,38341
68,1295826,935415,33143
69,1110860,851784,29320
70,894382,778689,27623
71,757770,695091,29299
72,610169,623521,24872
73,455715,559841,23429
74,329090,513385,20640
75,246448,473006,17854
76,182015,408684,15248
77,128416,349300,12608
78,87684,312546,9689
79,58790,276979,8012
80,39883,245029,7411
81,29539,208385,6593
82,19541,177118,6253
83,11747,151516,7258
84,6881,136852,4505
85,3212,129747,4334
86,1721,110304,3606
87,2111,95186,1507
88,1920,86647,1112
89,1511,78948,1396
90,1105,71195,1324
91,626,58352,1557
92,529,51344,1400
93,0,47002,1135
94,0,37753,791
95,0,34221,633
96,0,31491,183
97,0,24848,223
98,0,22139,231
99,0,17748,333
100,0,15914,436
101,0,13780,34
102,0,10509,38
103,0,10576,40
104,0,8063,66
105,0,6663,3
106,0,7711,0
107,0,6970,0
108,0,4996,0
109,0,3415,0
110,0,2861,0
111,0,3175,0
112,0,1801,0
113,0,2072,0
114,0,2306,0
115,0,857,0
116,0,881,0
117,0,595,0
118,0,761,0
119,0,833,0
120,0,803,0
121,0,440,0
122,0,163,0
123,0,168,0
124,0,224,0
125,0,526,0
126,0,67,0
127,0,0,0
