,vx,vy,vz,x,y,z
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,111,0,0,0,0,0
37,92,0,0,0,0,0
38,244,0,0,0,0,0
39,497,0,0,0,0,0
40,895,0,0,0,0,0
41,1286,0,0,0,0,0
42,753,0,0,0,0,0
43,416,0,0,0,0,0
44,269,0,0,0,0,0
45,633,0,0,107,0,0
46,465,0,0,132,0,0
47,416,0,0,216,0,0
48,719,0,0,304,0,0
49,187,0,0,431,0,0
50,420,0,0,441,0,0
51,390,0,0,450,0,0
52,444,0,0,457,0,0
53,737,0,0,472,0,0
54,147,0,0,484,0,0
55,206,0,0,504,0,0
56,183,0,0,529,0,0
57,235,0,0,545,0,0
58,207,0,0,587,0,0
59,266,14,6,629,0,0
60,463,1258,1061,699,0,0
61,15135,42672,43299,814,0,0
62,324846,424585,434487,1007,0,0
63,1493594,1353600,1343308,2165795,0,0
64,1491481,1348033,1340484,1502332,3644321,3641319
65,324567,425502,430688,995,7934,10624
66,14784,47510,50981,867,2541,2341
67,304,4045,3932,733,1942,1840
68,197,1378,1388,669,1563,1567
69,357,1113,772,606,1438,1455
70,179,1052,642,570,1405,1366
71,233,1047,909,537,1417,1332
72,314,844,674,520,1360,1367
73,221,816,585,494,1163,1251
74,605,675,509,488,985,1011
75,769,929,572,487,905,895
76,338,1134,1141,475,887,881
77,281,1042,897,450,877,845
78,566,1253,777,445,879,838
79,423,1496,1034,428,901,904
80,460,1114,713,300,941,999
81,684,1338,684,293,1036,1176
82,545,1667,911,293,1150,2479
83,644,1525,704,284,1256,520
84,757,1810,570,270,1365,514
85,998,1519,1614,265,1465,515
86,984,1172,1218,258,751,522
87,960,1509,1129,174,786,525
88,612,1433,941,127,807,529
89,721,1270,1403,28,813,534
90,432,1209,1036,0,851,539
91,319,1249,952,0,854,543
92,0,1552,745,0,602,559
93,0,1540,825,0,581,563
94,0,800,1009,0,389,477
95,0,229,1103,0,325,336
96,0,470,733,0,174,332
97,0,615,869,0,169,320
98,0,410,468,0,169,319
99,0,228,380,0,164,323
100,0,252,560,0,162,311
101,0,468,757,0,159,308
102,0,302,577,0,163,309
103,0,251,732,0,157,306
104,0,218,967,0,158,307
105,0,280,626,0,155,313
106,0,425,1090,0,151,307
107,0,358,784,0,152,303
108,0,520,830,0,152,300
109,0,321,793,0,149,302
110,0,386,494,0,147,304
111,0,230,592,0,146,299
112,0,66,1007,0,146,295
113,0,369,748,0,144,294
114,0,279,130,0,143,292
115,0,150,577,0,143,291
116,0,152,560,0,143,293
117,0,307,14,0,123,249
118,0,0,0,0,78,113
119,0,0,0,0,54,35
120,0,0,0,0,0,0
121,0,0,0,0,0,0
122,0,0,0,0,0,0
123,0,0,0,0,0,0
124,0,0,0,0,0,0
125,0,0,0,0,0,0
126,0,0,0,0,0,0
127,0,0,0,0,0,0
