,vx,vy,vz
0,-5.140672758779316,1.7151933986136765,-6.686199508028701
1,1.2882912445420502,-2.096232840926053,3.3233744698530856
2,-2.0018459566073434,-4.678044529952466,0.6441155208624493
3,1.6283742708759303,5.569770321878155,3.340578371198106
4,-3.0337880105106,6.321760994878115,-4.775636340786945
5,3.712789855442294,1.4870234353985485,-0.55973229021416
6,-1.618066921922162,-3.9712087692881677,-2.99024575111829
7,2.85826410047092,3.727141433902632,-0.48983058822492026
8,2.712301907606144,-2.1126917354432067,-2.290680545275427
9,5.835529232422582,-3.5662848510665097,3.9591184078102026
10,5.348055618096318,-0.32742771232745044,7.359015476856805
11,5.133574532638961,0.6615890039275795,2.1897205932929777
12,-1.128018241283431,0.3594888057708502,4.8905253607747765
13,2.989410885962696,2.8122005399750485,4.463229923564076
14,3.2073212797593844,2.8173381664851247,-0.6437868332454427
15,-10.68222126243519,-2.967241011764024,-5.159353789283151
16,0.7037765735523263,3.340396180632236,1.5263074010801159
17,6.277583352436921,1.167497826454702,-3.480748294033867
18,-1.1934383681038037,2.950994603426347,-3.3855984158736887
19,3.6232953498547777,-0.2935138750505384,1.371134583632404
20,-0.5441015261383736,0.06280217662914578,-3.149499117072331
21,1.567234093052748,2.5316301768350185,3.7908724726663396
22,-2.8912830917094525,0.9265959965747225,5.286976913526755
23,1.108271409071138,-0.5128268724159409,-0.14274498781940695
24,0.9427008811263371,-1.3136783155257261,-8.475903558779791
25,-3.529485027310256,-1.4155357592621864,-2.486114918232068
26,1.097947021412966,0.4524633620015667,1.297567731354596
27,-3.2357260239462287,-1.7624800245825731,-4.019713719371847
28,0.8350187389499326,9.956891262774695,6.593001117568458
29,0.4304102752031146,0.9380922184329906,-4.670184075650343
30,-5.198146407902136,-6.334929421627103,-0.6153468162303971
31,0.6672592019584574,-0.8721408317464071,1.4727379417739568
32,3.6664685240921564,1.5350009666312614,-1.1228408291241923
33,3.703228782029072,3.6450229289145115,-7.821352462223
34,-0.42073319661317604,-0.8792077925266042,2.020634659178605
35,-2.6162722079618597,-5.815954492013658,0.22803538027038184
36,4.692351504907818,-1.0792540333443732,4.881611069614899
37,-0.260224151244175,-4.509401812639666,-10.010973382427187
38,0.252990755785791,-3.083550859969824,-3.0345354571389107
39,2.3498244857031327,2.0638587439656497,1.999639360118102
40,-0.07132623113723421,3.6100551131174927,-0.8821280279826031
41,-7.326183596731653,-2.392896135191064,0.7116308494812225
42,0.27473703508231295,-3.601049426530274,-5.588033034566755
43,1.9647476354641022,1.941208999575242,-1.4685499679744456
44,7.649310985518185,-8.389141150644548,-1.7619079257235175
45,-1.82425698644928,-0.5274445033886122,-0.4879782360901796
46,-1.117697617788884,-2.5542835087355544,1.7523490798765562
47,0.08459281299977499,-1.3677167473478207,-4.84017995557546
48,2.7908771607614944,2.018726043410696,-7.857035234548405
49,2.9163151784744503,4.7725272005032044,-2.4658500086611177
50,0.7353209751557915,-4.382482008252963,6.481517906875006
51,-0.5899583653122388,0.05937626217177623,5.460020239766028
52,-8.266198928963087,1.528661678072913,-7.161143926036368
53,2.2503495132867952,1.9170175500387043,-3.656121256866103
54,2.5492120369808364,7.9379693407290155,-1.046047476753011
55,-1.5041926506217758,-4.691165307914441,4.622516012704746
56,-7.778841566234393,1.8231646403249162,-4.193571327381474
57,-0.1283341138408477,-4.51745876162187,-1.5768691579417382
58,1.3317082324474832,-3.3060909355003565,-0.7285137579424885
59,1.5729407062558918,5.209815526569016,5.8049029412627835
60,3.0563239664075312,2.1655132206996353,-5.021062500435479
61,-3.275460780160151,4.649808162479485,-7.6502910386661584
62,-3.1876205524244563,1.191024970222157,-1.2658710406393803
63,-0.8516748302364281,-9.10067741418455,1.0423032235058927
64,-5.244531941073847,-5.987694735062761,5.627328210804271
65,1.7948204551251075,5.724209515806427,0.6029778482180068
66,-2.1220836637758933,-5.142204683106501,-2.0282247804551683
67,1.0810869456833263,7.955170505714631,2.921804051173038
68,4.350880186890332,-5.101829141791677,-0.666326441544741
69,-1.4673886136202736,-0.8506282233982934,0.3250794451920724
70,-1.9036156848074686,4.318676028700952,4.112086042253942
71,7.26355647534139,1.4423085026219093,-4.4438533304219465
72,5.870597743394608,3.6377241153260136,6.589822357821652
73,-4.481666785508238,2.726111563289891,-1.0293136476579468
74,3.2706800950583568,5.532376895573622,0.5419094898084436
75,3.098098656587505,5.316949892620791,6.892563634049828
76,1.7941848325678906,-7.138500114217198,-0.24941893925770642
77,2.0174726823774463,3.2937424215921016,-1.8247992683389853
78,-3.6924195237545656,0.6132919274821763,6.411369663239871
79,-2.0587480109853926,0.678101457953409,-4.071463928537292
80,-1.1360851235709881,-0.18713438074984848,5.3802239247933095
81,-2.558350903688446,3.189372878397959,-6.350122113797904
82,0.7931964624092206,0.9113363607976848,-5.786131334317751
83,2.7813236660308363,0.3057527877235353,-0.2563749862930544
84,1.9848607440312769,-3.6672577295808786,-4.015796282797043
85,-6.93936233459887,6.425321620029849,0.5523761020091726
86,1.9674116845696017,1.490741066738241,-3.753119266589076
87,-0.06244460803933015,5.361804242395661,1.778188826455218
88,5.017393283420227,3.6935241850952574,3.6141272326616267
89,7.143121789827331,-2.596213910468237,0.03693682028478506
90,4.883680760987975,-1.2972769972221763,1.2961238227333238
91,2.5166830856076943,0.7414470952711391,-3.190895623376093
92,0.7901242228951397,-3.162435971264847,-4.652026169024033
93,-5.0522912379004286,5.056614810478989,-1.7728448723024524
94,3.2515386721245454,6.613407257731314,-0.39223344296153434
95,-2.9760761284408965,-0.9615148911311989,7.996258758858565
96,3.9439716314300415,1.8911749285338315,-1.870216998814508
97,-1.464566314407315,-2.4372319179475883,-1.7628893018988874
98,4.733476918713192,3.314576844973617,-4.535096656080409
99,-3.5323330312291215,-0.19149213574232837,-0.14203374334089075
100,1.8896283050721094,-2.987994654527777,4.9562976292654275
101,-2.154485417036295,-3.80293969220444,0.8387511352172323
102,-3.44719099163426,3.2323162915389827,-2.5633521678341347
103,-6.12115775351101,3.1994572025735892,5.1393882762438325
104,6.143549045630916,-4.434631761820102,-0.3410774482877706
105,-4.914476644148222,0.251994532219649,-0.133782780759085
106,0.5866663649902469,-3.3387229124042057,-3.7124334408821253
107,-1.2763076312593729,-6.580654089124636,4.850587305553043
108,1.1396763661033817,0.7104402127386813,-3.4315367854509193
109,4.63074322019978,2.4671588612274045,-1.9234153266585416
110,1.140582282511238,3.4127011492867063,-2.6865691095353257
111,-2.7757290400638213,5.61144068362088,-1.09834144178686
112,-2.5291950127198657,-6.743686418394427,-2.710939912131098
113,-0.9341417684430321,-1.419066033625519,2.9336864933740707
114,0.7472476838553964,-2.206130849146079,-6.225787695172606
115,-0.2747299510380822,3.3156494379510804,-8.831018349564802
116,-2.285413766867329,-0.8942317362813594,-4.456636964486157
117,1.8360566648371286,1.0664790836295597,-1.5874880909491464
118,7.068605620851937,2.5533996830099954,-4.416649814372961
119,3.099819534314946,-2.447889006958445,-8.569047412392058
120,-1.1672181072277406,-3.6184412348876127,-1.084630769739124
121,5.766344177438355,2.5100064358976812,-5.797579976013417
122,2.4646505873568594,3.304241017857879,-0.03204102320159304
123,-8.569799569329229,-1.8624251817636428,-4.363706536913011
124,5.141402974818285,-3.0360169989044623,-3.277660051743765
125,-1.0027455126606468,4.4222948152062935,1.8820254625078352
126,-0.37247273986694224,5.383579067531047,5.587467753213822
127,1.0692756042167466,-1.8046660992548147,-0.8667437670240321
128,-3.44343966048117,4.245112257868364,-4.792593622914233
129,-0.7605987660283337,-1.8032822713420764,5.0429979290821185
130,-7.578918001453137,-0.9294447863505306,2.101747916177076
131,-0.5546752919152744,-0.09219507146772324,-3.1975491928901265
132,-4.823837386073861,0.5640476341779184,-1.8998280189661003
133,0.7668812169926272,-2.43823465507198,-1.4194706340190641
134,1.2186211097682256,6.63552515891483,2.62588926480094
135,0.8628051630368828,-0.29558664322437705,1.1697352067960392
136,4.932547373797078,-3.4994763204228616,-3.201773164561422
137,-2.67547770539804,-2.3654407556534136,-1.5329155605640288
138,0.9128911127721834,1.531098456736172,0.2310447275358999
139,4.018063781243107,3.6810513868625723,-0.34706038782524795
140,-2.7627281891631936,6.869358058015996,1.1310566724629492
141,-9.248884142477184,0.11188375946331343,2.175275520792456
142,4.929326652709532,1.1458337355567791,-1.261649036820209
143,3.0057946981679864,5.49549873882816,-2.2224919188848644
144,2.570933496055828,-3.441315962312419,0.02580418116325962
145,-6.488841359486332,1.5477568403109057,0.8190589890945186
146,-1.978075256075022,-2.750093071940487,-10.236533396983367
147,-0.2544595265723951,-1.4977943295682221,0.8750176645578643
148,-5.75399806464075,-2.9636014070710837,-0.5928014933249921
149,-4.985891381379182,1.5365332921637649,-1.6696295106748091
150,5.890436973312333,1.5383455960352428,-4.4231526879505685
151,-4.4236385589857,-1.9241630607221019,4.7911091142290445
152,1.8120802288316853,6.385605665076087,2.6100612264514558
153,-4.086507044335939,-1.3638131736807022,-5.697693511378839
154,1.670789822559783,10.597356581686192,2.930450919363063
155,0.040003640916718534,5.569056246100823,1.7594846836946438
156,2.0334796662033003,0.9687725992701516,-0.13188359434863778
157,-0.08996739583794232,0.21401231552876648,-7.621295970678911
158,-8.142564325302258,5.21880375498547,-3.9502582446120185
159,-1.4718692807341673,2.7376893385769785,3.10310520002332
160,0.6476792242889953,-3.178834863000068,0.5481169030783692
161,3.7901018726139926,-4.0361376115760494,4.308456692301784
162,8.5485229139491,5.1846844948195026,2.1617790781679878
163,6.047235380550543,1.1921793810263988,-0.527767768526966
164,-7.213981883475169,3.634952500770756,3.0014620291750735
165,-7.542552679397579,-1.4858242321718673,-2.6871319900502453
166,0.2028055732889981,2.5722861596666062,-0.10593468547535706
167,-1.9903015365676082,1.2176441391142003,-0.8072057500450569
168,7.258808766954904,1.2517284559159279,1.3039923843056664
169,-0.01688910453981354,-1.2662053833575406,-1.8163713213270993
170,0.8196417973064636,-4.838330419179718,-4.7528257019555085
171,-0.22568443492935833,1.5491360913959349,-8.542989655260705
172,-3.877435209117147,-1.9161604450360459,0.644394705131325
173,0.4988812447979913,1.2863215969031474,-4.744581681449312
174,5.73906481175919,-1.7630704150771739,-4.02800940182057
175,-2.4460684316986336,3.1669921831227072,5.073127101814665
176,-1.6272122597231893,1.3846443446942889,7.713969285706935
177,3.997697091379983,-1.859050102517549,1.0132372793132702
178,-4.237500151153777,-0.12605461372743865,3.866377604659207
179,1.3793303913973023,-1.7160435376534056,-0.22311143822778928
180,-0.879159056805957,-8.023504258923895,2.23646505455455
181,6.688971979228889,2.793042660884872,-7.345995347855312
182,-0.17943727556800668,0.23655593907334063,5.424602628165642
183,-0.6566667901275669,7.591580628727439,2.2737753275011987
184,-2.5499235262781768,-0.33349911140170846,-0.3138134840438628
185,-1.818436603437975,-8.366013278853893,2.0261652171118745
186,-6.43386176188225,2.9220707746712717,3.1486379832409495
187,-9.145370452246715,0.09084831146830807,0.43724232788626527
188,-5.937082020135206,1.4293731820281346,-4.327448251785442
189,2.0852748903591825,-1.0341900396953387,1.5923921138411228
190,-1.4944098004001418,1.513786509974742,-4.017384003736946
191,3.8019086602420353,-2.888144082314889,-2.1855479265944555
192,7.782918583688939,-3.3337650804187664,7.229054264974346
193,3.6542353798134357,2.478111643843269,1.3309605055599723
194,-3.4261059556618565,0.1293532812495968,0.6087549373092598
195,2.3043397188865216,5.641028716322055,2.512362590636296
196,-5.419804195027884,3.0043963411852515,-0.4696684381979455
197,-4.760693999725651,2.9444056317191176,-1.8096892986753876
198,0.5737879173613517,-4.94406384233777,-6.404817943028453
199,-2.904944465688697,-2.0119454188082257,-1.304805379568278
200,1.038754917699527,2.8702542155682833,5.91374573013858
201,-4.246950658211742,-8.29867945588727,2.5999817465844193
202,-1.2946153563660912,-3.96610853358844,-2.550289999503561
203,-4.884364150628542,-4.50810218732603,2.3201885177668333
204,1.335245871654805,-5.206429314748955,-4.185070787338646
205,-5.799300441002941,-3.6490458713911638,-4.6455102092399825
206,-5.945988013579263,5.110529330787559,1.4144371058948775
207,-0.9699149252802303,0.23067946141030315,-7.037771920257531
208,-3.1498768293488557,-0.519296432727933,-0.400288364290238
209,-3.2565494533195025,2.608829522932264,1.9328675100789168
210,-2.8007668217247197,0.7830418854962028,0.26327944164262623
211,-1.0846159187162245,-4.539191984828347,1.1663500750961906
212,-3.402808702164053,-2.7106376322711654,-5.788198938848263
213,-3.471026614646005,4.297352948644908,2.5592580141910863
214,2.2354497093395476,4.218742092924609,0.5544655013062274
215,-0.5777446642205901,-1.5848431192814623,-2.4801902783805074
216,-2.059836075134523,-3.1586736474185413,1.423748703930054
217,5.98610700205677,0.658418165174653,2.242051480860958
218,0.035525702569537514,1.1968948096962218,3.174417011612808
219,-3.123504470908055,-1.0060619554461354,-2.650315841922867
220,-5.584537080118284,0.5644254079096822,-3.4524246241549
221,0.5404400589538221,-2.1926688035114803,6.783581935358329
222,4.739681451368147,-0.7741112453558365,2.46384237561794
223,-4.546191117394156,-2.0890932910066153,1.408149867630749
224,1.5367417767056326,8.02673411136595,5.622066530107348
225,-2.241113165055149,1.3287592759476026,-0.7361881921739212
226,-5.748573494114285,1.2037601140422474,3.419314664807211
227,2.766097774889675,0.8028776763116038,0.9717419523565884
228,4.396375478344397,-2.8453542447488616,3.9509693009167086
229,-0.7108934394823154,-2.5879881517810968,-1.4945263539650684
230,-4.246675798169784,0.6484440427689508,1.064438950812888
231,5.129580892075863,3.311922942539577,-1.4135032216534018
232,0.29632204836085346,3.350677952156803,0.1583485870104246
233,-4.772714558368607,-1.2584236621606006,5.28368430911734
234,0.9440127588875457,6.815658993145164,-4.5107986618496385
235,-2.8248487408968694,4.600085090793093,4.6004782187341045
236,-3.2723714990537784,-4.0990904430421,4.244631124291069
237,8.434933512423221,-3.707460732242256,3.505317481357308
238,-0.12945409121092355,-2.4782558649315107,-2.107091407545714
239,-0.14509430833463066,-4.626269116367696,1.668850319011125
240,-1.614923414097478,1.2351577343152944,-2.737953438760761
241,0.09819211732782634,3.0449970543967897,5.053740167154204
242,-8.200472035554812,-1.0072612056481627,-2.2687533881149653
243,-7.394835258039231,-0.019948707616839735,2.809273182592459
244,2.376113794843274,-2.4211298489698523,1.6299664837630776
245,0.34469079819141146,-0.16963883467569718,-0.2790544345527434
246,-6.990015826859376,-0.6672498028566503,7.544511533293318
247,-3.269596687065101,-3.669367835830203,-7.202139360454529
248,3.9482334238941212,4.601131442638657,4.748114265415329
249,-1.051519720217268,0.6496808445938603,-5.0904327843648804
250,-0.4784715996580394,-0.15696697092197218,-0.2753801026248155
251,-3.1632499270321364,1.7128381370645727,-3.5763537653447535
252,-2.3544428373268254,2.921401545925098,4.2103721718671885
253,-3.734760519041627,5.361989423983525,1.70655174338135
254,5.793602963430596,-2.7687909053144026,-1.1452074152111857
255,-9.681472296214022,8.253983948304992,-4.106856014514097
256,-0.2595407854622281,4.881741631431029,7.036067382641365
257,1.3680178118465647,-1.160757088182107,-9.069540576514353
258,1.285573713838089,-1.6822953590668648,0.7082858193847706
259,5.731660946720926,5.26196141607696,7.96094997119787
260,2.9532009848500547,5.885280898480155,-2.0621955835631613
261,-2.9217949156276672,4.028033642120969,-4.503539538415486
262,-1.6194465956716961,-1.9646446539989935,1.0476776303781656
263,1.7962888955941823,-6.727751358741493,5.859578878455968
264,-1.1334989895779815,2.4648809474924005,-4.653071197754128
265,4.9968961446190665,0.3285303955783136,-2.6858437785813973
266,3.312582935015411,2.140914376378272,-0.6701483545457217
267,0.5055280481339338,-2.555522374436815,0.7855057683373919
268,-4.163891757166081,-2.546807620598151,2.227365961349841
269,5.103949255025415,-4.651498979640477,1.6783651775946138
270,-1.2112917197350517,-0.6480523338247374,2.6274428553374776
271,-2.56143221752156,1.0927914837982857,3.8608709676743027
272,-0.26992077035874323,-1.007938985078724,0.9783920271486473
273,3.425606675622211,-7.216098402822163,-5.72557865599496
274,3.4008985713268722,1.3639334954187565,-3.703720166305473
275,2.5955655407288005,-1.4909716539553635,-3.254105562146309
276,0.5938823610780688,-2.3989720768330867,-7.3825434319591094
277,-4.11262735607617,2.4219462303290893,-1.4724982974357488
278,0.2928070015815737,1.1257493419352316,1.6255170513081307
279,2.9449611869190226,-0.011958752502269705,1.549866839646445
280,3.314998307890227,0.9221883883615847,-4.090543253657209
281,2.5330889547195596,3.1903683703320507,4.899273965024799
282,-2.3480131096322454,-2.239752239920294,0.5171160141613755
283,0.8238006756525208,-3.008895920030281,4.066427725224581
284,5.011903286730442,-8.406205300589543,0.964377138264827
285,-2.9650967852231918,-2.1719221190122098,2.971997696634754
286,3.011017531748584,5.088727696120209,-1.6187414387478987
287,-3.2827824720450933,-0.8739321817881902,1.4375377446864228
288,2.060654869707932,0.34926234937702033,2.1853417432629314
289,0.5977156479297437,-2.565581173021893,2.495745043134041
290,-3.714470975385316,-1.7350078746220534,-1.6046628206513904
291,-9.7371297790383,-2.0919836491701433,-3.626885008895316
292,-2.8202242090663074,-6.27421538266173,-0.13775293370718514
293,-0.5746126615124412,-1.777696414276708,-2.136788257905623
294,-0.48859888618129993,-4.582976861631626,-2.399428558067163
295,10.103538610823305,-4.896354585939012,-2.513344920334577
296,-1.1510084083731387,-5.12114614795932,0.237814701990863
297,2.967164175217892,-0.7775582239119225,-3.202759008199491
298,3.126602902398677,1.9759086865897215,-5.834754233413101
299,3.4158248558699342,-4.9167634684718,-10.008496068654212
300,1.3637551009687376,6.128782487586032,0.09771302825206489
301,-0.8314619349974137,-5.73971068333017,-1.1845225484516249
302,-3.5502221127780493,2.808664022469855,-5.9658272266006405
303,1.7236886181326503,-5.88267031135848,0.5746303497384803
304,0.42907672766563637,1.7413529377241368,-5.686399553607757
305,-2.6151048350318105,-2.10584519070867,-1.790244608808885
306,-3.9898183089746064,0.9459208214526921,1.685686404349235
307,7.299388066947177,0.41928637339127967,6.578729536321425
308,1.497482505564788,7.501322597487106,1.7703280924661033
309,2.1231048697359247,-2.940041134382643,-0.24265589575533555
310,-0.3144818567351751,-0.08802034917551536,2.42208232958675
311,-3.732243243579268,1.6810329325413202,4.429389167771121
312,-0.8408219080698384,4.065532010547021,-1.5389678225348742
313,-5.580726152393084,3.378088276367956,2.6384276020480772
314,-6.2701417864827755,0.12017761513898326,5.470488575866196
315,-2.8657143798853757,-4.472189465533649,2.6029681101368696
316,-0.9837544802487498,2.3619079970675116,0.5898442979887908
317,1.515833905176343,-2.0374954806426304,3.3517325162515372
318,-9.80118986153927,-0.8257255339038863,1.8636326553457618
319,1.0931757038422107,-0.27795286455317314,-5.936756681859823
320,-6.755591187355832,-1.6629375436465783,-3.4120215884158935
321,1.3496865711570056,1.0337976726987066,-1.7292790462329932
