,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
60,0,0,0,0,0,0
61,0,0,0,0,0,0
62,0,0,0,0,0,0
63,0,0,0,0,0,0
64,0,0,0,0,0,0
65,0,0,0,0,0,0
66,0,0,0,0,0,0
67,0,0,0,0,0,0
68,0,0,0,0,2,1
69,0,0,0,3,0,0
70,0,0,0,3,4,0
71,0,0,0,7,6,2
72,0,0,0,9,11,4
73,0,0,0,4,18,7
74,0,0,0,16,69,19
75,0,0,0,26,43,54
76,0,0,0,33,51,42
77,0,0,0,73,115,97
78,0,0,0,76,116,101
79,0,0,0,133,183,188
80,0,0,0,241,272,315
81,0,0,0,324,325,347
82,0,0,0,613,516,478
83,0,0,0,787,791,679
84,0,0,0,1211,1029,940
85,0,0,0,1457,1488,1342
86,0,0,0,2235,2122,1896
87,0,0,0,2839,3036,2951
88,0,0,0,3915,3963,3725
89,0,0,0,5500,5431,4969
90,0,0,0,7518,7420,6998
91,0,0,0,9957,9440,9032
92,0,0,0,13345,12253,12064
93,0,0,0,17161,16132,16158
94,0,0,0,21884,20345,20643
95,0,0,0,27784,25759,26184
96,0,0,0,34677,33121,34075
97,0,0,0,43563,42407,42924
98,0,0,0,54958,52614,53387
99,0,0,0,67281,65867,65926
100,0,0,0,82238,80088,81364
101,0,0,0,99493,98230,99751
102,0,0,0,119519,117373,120798
103,0,0,0,142416,141199,145718
104,0,0,0,169841,167554,172951
105,0,0,0,199752,197363,204444
106,0,0,0,232100,231821,239441
107,0,0,0,269445,269148,278958
108,0,0,0,309508,310115,320751
109,0,0,0,352452,357145,369493
110,0,0,0,401321,405732,419030
111,0,0,0,449104,456077,474022
112,0,0,0,502267,509292,528734
113,0,0,0,558378,568129,589158
114,0,0,0,618436,628877,647614
115,0,0,0,677725,687598,710529
116,0,0,0,735212,748458,768923
117,0,0,0,793184,804102,831318
118,0,0,0,851708,863393,888398
119,0,0,0,908529,917009,944034
120,0,0,0,960730,967882,992985
121,0,0,0,1009564,1014499,1038906
122,0,0,0,1053122,1051078,1077915
123,0,0,0,1089486,1086304,1111919
124,0,0,0,1125899,1110457,1134240
125,0,0,0,1150824,1130237,1152562
126,223,46387,2355880,1170799,1144816,1161156
127,17482743,17494104,29556270,1177581,1149188,1161748
128,17553823,17457438,3124492,1176285,1150013,1154871
129,142,39002,289,1164700,1139587,1144848
130,0,0,0,1149040,1131857,1120716
131,0,0,0,1123541,1110552,1098596
132,0,0,0,1090224,1082975,1062409
133,0,0,0,1051807,1049350,1026452
134,0,0,0,1009477,1011052,987346
135,0,0,0,962349,966678,939029
136,0,0,0,906937,917692,890839
137,0,0,0,853200,862683,836474
138,0,0,0,794602,807876,778220
139,0,0,0,737442,748492,720652
140,0,0,0,674222,687125,661264
141,0,0,0,617089,627798,606132
142,0,0,0,559244,569925,546319
143,0,0,0,502531,513749,491471
144,0,0,0,449825,459888,437272
145,0,0,0,399323,405437,387930
146,0,0,0,355200,357086,340691
147,0,0,0,310183,310957,297935
148,0,0,0,268139,269753,256248
149,0,0,0,231645,232418,220725
150,0,0,0,197803,196861,188775
151,0,0,0,168725,167367,159407
152,0,0,0,143510,142016,134184
153,0,0,0,120041,118511,112393
154,0,0,0,98877,96518,92203
155,0,0,0,80910,78614,76007
156,0,0,0,67049,64256,62655
157,0,0,0,53590,52537,50819
158,0,0,0,42972,41640,40296
159,0,0,0,34387,32951,32170
160,0,0,0,27089,26735,25848
161,0,0,0,21533,20539,20446
162,0,0,0,16472,16364,15539
163,0,0,0,12597,12522,12347
164,0,0,0,9593,9789,9419
165,0,0,0,7193,7388,7251
166,0,0,0,5203,5796,5194
167,0,0,0,4000,4181,3970
168,0,0,0,2962,3419,2787
169,0,0,0,2128,2382,1993
170,0,0,0,1473,1658,1289
171,0,0,0,1078,1138,938
172,0,0,0,856,854,683
173,0,0,0,548,573,409
174,0,0,0,412,409,336
175,0,0,0,209,311,270
176,0,0,0,181,209,121
177,0,0,0,94,122,112
178,0,0,0,75,90,76
179,0,0,0,54,68,64
180,0,0,0,21,12,29
181,0,0,0,15,18,25
182,0,0,0,10,3,11
183,0,0,0,0,8,12
