,x,y,z
0,0,397,416
1,0,1642,1641
2,0,3435,2584
3,0,3504,2993
4,0,2716,3329
5,0,1076,3709
6,0,2866,4254
7,0,4772,4929
8,0,2352,5689
9,0,1430,5629
10,0,3965,5762
11,0,3769,5545
12,0,2263,5752
13,0,4113,5788
14,0,4544,6132
15,0,5602,7802
16,0,8633,7440
17,0,1536,7670
18,0,1206,7246
19,0,1492,7239
20,0,1196,7690
21,1447,1212,7246
22,20405,1304,7334
23,23587,4220,8033
24,3721,8786,8071
25,4017,11773,8038
26,974,15365,7752
27,3552,11534,9421
28,1771,25386,10282
29,5881,14183,9853
30,4399,19404,10425
31,1580,12265,14557
32,2388,4441,15833
33,2904,7970,13459
34,6842,9812,8223
35,4072,24757,8832
36,2489,11072,12436
37,2528,20267,19711
38,4445,20419,13662
39,838,2643,15230
40,847,7619,11053
41,752,6606,19739
42,714,4283,52987
43,850,5840,103318
44,963,7917,142707
45,1759,8246,238262
46,3945,19918,337790
47,7518,13052,375091
48,9370,25224,506987
49,8549,17959,990543
50,11802,8851,2140138
51,14202,9616,2136103
52,10945,11951,973680
53,6164,22731,275187
54,6436,24870,74924
55,6917,24398,26536
56,5549,23257,23559
57,11835,31242,17154
58,11090,68928,17876
59,9670,160407,22763
60,14100,377396,18895
61,24558,709905,16505
62,365116,1211044,10607
63,3793287,1624074,19429
64,3928759,1585490,27021
65,378468,1139502,12595
66,19367,735621,5507
67,10440,372364,8111
68,10750,198743,7462
69,11427,75044,12352
70,13378,43291,7861
71,12683,24052,3940
72,9423,11970,4244
73,9188,17656,1745
74,11225,15189,7878
75,10999,8509,18741
76,13078,15072,7592
77,16232,7229,10377
78,13525,2929,13670
79,14760,2351,7728
80,10481,2437,9787
81,12998,7774,9917
82,9289,6907,2803
83,8913,3086,2631
84,8036,24121,2779
85,12023,14969,3606
86,14123,8073,4136
87,8532,3455,5036
88,8674,6673,2386
89,8557,8270,1266
90,9395,6655,1559
91,5831,1073,1558
92,3328,2020,10277
93,4268,10366,18652
94,6641,6026,1435
95,3933,5963,1259
96,3456,14274,11151
97,2669,696,11652
98,9789,1714,5209
99,11207,8551,2818
100,4411,4709,1753
101,13325,5116,17009
102,25747,16032,5424
103,42492,1114,1613
104,22038,1167,2771
105,7278,5224,11331
106,5091,6492,418
107,0,3393,583
108,0,4551,594
109,0,2024,600
110,0,1790,1560
111,0,1574,1229
112,0,2260,829
113,0,2420,1341
114,0,1275,1453
115,0,554,1229
116,0,966,0
117,0,1666,0
118,0,2183,0
119,0,553,0
120,0,8438,0
121,0,2850,0
122,0,379,0
123,0,437,0
124,0,481,0
125,0,409,0
126,0,177,0
127,0,0,5057
