,x,y,z
0,0,727,485
1,0,737,1900
2,0,663,2498
3,0,1568,2948
4,0,2168,3494
5,0,2095,3490
6,0,1897,3461
7,0,1691,4432
8,0,1629,3448
9,0,1470,3154
10,0,1167,3396
11,0,1324,3490
12,0,979,4082
13,0,932,4297
14,0,997,4257
15,0,986,4822
16,0,1308,5355
17,0,2023,6139
18,0,2881,6633
19,0,4169,6972
20,0,6936,7618
21,0,14378,8502
22,0,9125,9644
23,0,7456,9868
24,0,16678,8941
25,0,12293,9645
26,755,32284,10791
27,22308,11843,11097
28,32818,17571,15822
29,16941,7129,28044
30,15492,4048,31519
31,9462,4459,10537
32,11102,3883,10350
33,13660,3196,10732
34,5936,3479,10324
35,2000,2310,9751
36,1893,2532,8786
37,1018,19841,8453
38,729,3013,8918
39,1236,4556,12988
40,2056,1912,24646
41,1701,1862,5099
42,1412,2081,5674
43,1657,2099,32666
44,3681,2924,162985
45,7379,3064,316242
46,4493,1744,359118
47,9571,27081,529302
48,17857,3819,935736
49,14011,3610,1926682
50,12897,2352,3703832
51,15041,3677,2186441
52,9901,13250,442849
53,8843,19990,69003
54,8474,27592,19316
55,6350,27448,19774
56,5300,28164,17783
57,7423,35932,19241
58,6370,48779,20366
59,6026,130122,13611
60,12921,326191,31956
61,18417,885811,9314
62,259803,1814391,9354
63,5171670,2271213,8658
64,5141183,2013341,8302
65,278274,1592314,8769
66,11725,906052,6898
67,6285,359344,8895
68,6361,131858,5678
69,8277,74245,7031
70,8899,42861,4139
71,9714,48142,3930
72,10804,23618,4664
73,11527,21357,4178
74,12292,26357,5001
75,14849,30519,12120
76,14483,20293,6561
77,16214,10415,5753
78,16829,8713,10466
79,11635,19202,11664
80,11353,20819,9452
81,8824,5722,10259
82,6655,1337,2300
83,3579,9283,4430
84,4678,9677,9637
85,5507,3322,7096
86,5835,4304,11655
87,4725,5253,5294
88,3584,3351,2145
89,2776,3069,801
90,2227,10612,609
91,2533,17704,2588
92,3940,6025,16854
93,7834,3168,292
94,3937,1454,294
95,8249,1301,7051
96,8702,1394,13729
97,6598,18176,381
98,8806,7245,513
99,4380,2898,10750
100,4752,3716,11185
101,1246,3841,4273
102,0,3992,4767
103,0,3972,3664
104,0,6885,3876
105,0,3641,0
106,0,2699,0
107,0,1486,0
108,0,1528,0
109,0,4817,0
110,0,6328,0
111,0,2915,0
112,0,2888,0
113,0,3223,0
114,0,4001,0
115,0,3112,0
116,0,2963,0
117,0,2804,0
118,0,2179,0
119,0,1956,0
120,0,2039,0
121,0,1848,0
122,0,1673,0
123,0,1734,0
124,0,2225,0
125,0,1936,0
126,0,0,0
127,0,0,0
