,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,2,0,0
38,0,0,0,20,0,0
39,0,0,0,16,0,0
40,0,0,0,32,0,3
41,0,0,0,50,0,5
42,0,0,0,47,0,7
43,0,0,0,65,0,14
44,0,0,0,95,0,11
45,0,0,0,72,0,11
46,0,0,62,57,0,11
47,0,0,685,106,0,13
48,0,0,2117,73,0,16
49,0,0,10374,125,0,6
50,0,0,27877,72,0,23
51,0,0,71771,59,0,41
52,0,0,142349,63,1,49
53,0,0,224154,167,10,44
54,0,0,320579,164,6,52
55,0,0,397385,217,42,74
56,0,0,459437,151,15,125
57,0,0,467970,249,25,144
58,0,0,433418,241,49,161
59,0,0,383675,289,42,173
60,0,0,304581,355,89,164
61,0,0,232395,447,66,201
62,0,0,171823,442,96,232
63,0,0,123495,527,133,228
64,0,0,87333,528,116,330
65,0,0,60453,654,145,349
66,0,0,38119,885,253,431
67,0,0,23325,770,337,457
68,0,0,13649,1147,315,501
69,0,0,8544,1168,511,689
70,0,0,4864,1420,546,839
71,0,0,2752,1800,752,984
72,0,0,1025,1970,745,1150
73,0,0,557,2208,1002,1331
74,0,0,0,2615,976,1487
75,0,0,0,3019,1194,1666
76,0,0,0,3562,1632,1779
77,0,0,0,3931,2138,2030
78,0,0,0,4679,2398,2325
79,0,0,0,4660,2593,2652
80,0,0,0,5920,3108,3216
81,0,0,0,6274,3595,3734
82,0,0,0,7399,4172,4402
83,0,0,0,8527,4350,4805
84,0,0,0,8696,5217,5394
85,0,0,0,9674,5670,6096
86,0,0,0,10752,6474,6771
87,0,0,0,11966,6922,7458
88,0,0,0,12149,8117,8178
89,0,0,0,13819,9324,9245
90,0,0,0,15216,10718,10281
91,0,0,0,15922,11605,11315
92,0,0,0,17311,13782,12369
93,0,0,0,19149,14738,13885
94,0,0,0,20223,16407,15161
95,0,0,0,22464,17489,16772
96,0,0,0,24307,20068,18800
97,0,0,0,25962,21505,20409
98,0,0,0,27732,24067,22223
99,0,0,0,29579,25910,24375
100,0,0,0,31808,27854,26673
101,0,0,0,34630,31209,28961
102,0,0,0,36354,32982,31231
103,0,0,0,38718,36148,33417
104,0,0,0,40352,38166,35860
105,106,0,0,43295,41245,38195
106,99,532,0,44900,43842,41074
107,90,562,0,47531,47232,43863
108,271,1025,0,50127,50164,46657
109,487,1823,0,51845,51945,49777
110,798,2274,0,54201,55818,52653
111,2593,5399,0,55823,59143,55547
112,4222,8968,0,58234,61432,58855
113,8667,14593,0,61349,63454,61621
114,14813,21651,0,63806,67504,65150
115,23085,30483,0,66167,69360,68420
116,35308,38170,0,68044,73177,71248
117,52583,59400,0,69370,73926,74025
118,72457,70217,0,71188,74792,76104
119,96709,87543,0,71648,78416,78299
120,121358,124209,0,73280,80379,80426
121,156149,150429,0,74576,81611,81600
122,187344,178697,0,76098,84109,83538
123,202150,206857,0,76440,84597,85557
124,232516,216562,0,76475,86483,86748
125,253061,239416,0,77177,87308,88153
126,267460,253402,0,76498,88350,89787
127,272882,263194,0,78083,87611,89978
128,279373,269577,0,77109,87756,90747
129,271957,262512,0,78182,88052,90846
130,256145,254647,0,75764,86578,89912
131,235670,235957,0,75397,87026,90059
132,206866,204920,0,73314,84073,89395
133,174748,179421,0,74003,83498,88482
134,146191,150561,0,72862,81669,86807
135,122079,117073,0,72442,79020,84552
136,100084,93024,0,69415,79715,82553
137,76966,68141,0,68158,76026,80886
138,52106,60057,0,68129,73196,78701
139,36146,45686,0,65218,71537,76761
140,21994,33790,0,63532,69528,72528
141,13296,22047,0,61444,67130,69290
142,8226,15604,0,60535,63142,66335
143,4884,11154,0,57651,62584,63061
144,1921,7152,0,55913,58899,60337
145,794,2742,0,52752,55922,57227
146,114,1742,0,51554,52072,53486
147,0,1431,0,48944,50686,50918
148,0,1141,0,46890,46747,47217
149,0,666,0,45015,43948,44192
150,0,317,0,41938,40735,41323
151,0,0,0,40505,36517,38132
152,0,0,0,37903,34994,35304
153,0,0,0,36004,33107,32648
154,0,0,0,32962,30447,30184
155,0,0,0,31687,28239,27390
156,0,0,0,31767,26447,24375
157,0,0,0,28672,24041,22305
158,0,0,0,27265,22278,20155
159,0,0,0,24768,20236,17989
160,0,0,0,22444,17946,16292
161,0,0,0,21877,16260,14729
162,0,0,0,19731,15347,13027
163,0,0,0,18850,13959,11660
164,0,0,0,17249,11692,10461
165,0,0,0,15519,11126,9629
166,0,0,0,14670,9666,8666
167,0,0,0,13207,8571,7738
168,0,0,0,12280,7873,6871
169,0,0,0,10712,6465,6032
170,0,0,0,9422,6071,5267
171,0,0,0,8692,5221,4708
172,0,0,0,7908,4317,3976
173,0,0,0,6917,4123,3490
174,0,0,0,6302,3107,3033
175,0,0,0,5547,2584,2531
176,0,0,0,5186,2226,2055
