,vx,vy,vz,x,y,z
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,1,0,0,0
20,0,0,6,0,0,0
21,0,0,10,0,0,0
22,0,0,0,0,0,0
23,0,0,16,0,0,0
24,10,0,14,12,25,0
25,0,15,9,68,116,0
26,34,0,48,207,196,0
27,66,67,52,214,264,0
28,102,62,71,680,550,0
29,144,147,136,1096,1320,0
30,246,231,270,2007,2508,0
31,363,565,395,3770,2430,0
32,667,739,639,4280,3618,0
33,819,1182,982,8156,4719,0
34,1478,2059,1441,9904,7919,0
35,2140,2752,1979,13697,12820,0
36,4030,4235,3126,19082,19102,0
37,5411,5644,5018,25521,25763,0
38,8489,8938,7052,31343,33703,122
39,11636,11326,9819,41729,43786,961
40,17055,17599,13440,54051,54217,6250
41,24216,23973,19110,67797,68820,36153
42,33603,33178,25017,83881,86948,117251
43,44414,41182,33145,102214,100672,262860
44,59061,58464,45126,127783,122402,475701
45,75800,77034,59549,154517,146384,711262
46,99397,97052,76810,173982,167871,932120
47,126944,124977,99327,201602,199296,1117571
48,156383,156163,125734,234305,228944,1254774
49,196318,196340,157452,276461,266418,1326570
50,237120,238711,194649,308724,295502,1347389
51,284511,283610,242412,346561,340434,1312331
52,336702,335404,293429,380154,377731,1248942
53,393746,393373,349014,419352,417731,1143468
54,446236,448335,410777,452725,459872,1036302
55,507887,501807,480975,491698,499169,920425
56,564077,569470,553733,525532,530331,798556
57,623368,623368,621636,561758,568353,686997
58,678363,681135,689498,592732,592942,584610
59,728243,730335,754559,614161,629873,488688
60,772986,770624,813940,635904,645557,407285
61,806234,808367,863578,639115,657228,342025
62,830184,830702,903492,656169,667696,278292
63,847170,838785,926009,661548,669000,233454
64,834494,846980,928747,661690,678343,178772
65,831596,841037,922553,670335,669907,138260
66,805377,811161,896886,660567,649429,107234
67,764920,774799,853369,639487,635331,86844
68,729113,725819,803597,606633,615843,66507
69,686738,677995,741079,580506,582783,52054
70,628079,619813,667376,555439,553829,40728
71,566199,567165,589940,523371,526636,29149
72,508523,507887,512546,488829,479431,20446
73,440832,445912,442625,454239,446030,14402
74,388311,392015,370528,410386,406587,10165
75,330017,333446,304371,375091,374687,6957
76,279913,282192,246266,336595,335637,4399
77,237437,232862,195984,298628,296013,2553
78,191849,193863,152298,271708,265884,1391
79,155435,155370,116353,236603,237572,673
80,125809,123393,88251,205628,203324,489
81,100841,97547,65089,175216,177765,244
82,78491,74060,46418,148755,147471,157
83,62076,56474,33063,125649,125120,0
84,45708,43496,23468,103922,101455,0
85,33312,31469,16194,89195,86693,0
86,24180,23787,11151,70337,68862,0
87,17754,17205,7512,55770,54124,0
88,13034,11665,4421,44272,41773,0
89,9076,8052,2810,34140,33311,0
90,5839,6311,1818,24833,25198,0
91,4079,3745,1305,19051,16907,0
92,2540,2968,864,14109,13159,0
93,1698,1905,487,9275,10293,0
94,983,1140,352,5934,7771,0
95,734,753,275,4300,5366,0
96,486,647,93,3120,2882,0
97,336,352,77,1077,2015,0
98,251,171,50,1002,1205,0
99,25,145,47,759,666,0
100,18,109,18,595,195,0
101,6,62,2,211,56,0
102,5,17,5,34,0,0
103,0,38,0,0,0,0
104,8,6,0,0,0,0
105,8,0,0,0,0,0
106,0,0,0,0,0,0
107,0,0,0,0,0,0
108,0,0,0,0,0,0
109,0,0,0,0,0,0
110,0,0,0,0,0,0
111,0,0,0,0,0,0
112,0,0,0,0,0,0
113,0,0,0,0,0,0
114,0,0,0,0,0,0
115,0,0,0,0,0,0
116,0,0,0,0,0,0
117,0,0,0,0,0,0
118,0,0,0,0,0,0
119,0,0,0,0,0,0
120,0,0,0,0,0,0
121,0,0,0,0,0,0
122,0,0,0,0,0,0
123,0,0,0,0,0,0
124,0,0,0,0,0,0
125,0,0,0,0,0,0
126,0,0,0,0,0,0
127,0,0,0,0,0,0
